"Depth_Target","DateTime_Start","DateTime_End","Depthm","TempC","SpConduScm","ChlorophyllRFU","ChlorophyllugL","BGAPCRFU","BGAPCugL","TurbidityFNU","fDOMRFU","fDOMQSU","ODOsat","ODOmgL","pH","NITRATE_UM","NITRATE_MG","ABS_254","ABS_350","T_INT","T_SPEC","T_LAMP","Presspsia"
0,2018-06-21 09:47:00,2018-06-21 09:48:00,0.0822666666666667,22.178,582.691666666667,0.2065,0.9075,0.142,0.1275,1.25316666666667,12.768,36.6478333333333,95.4,8.3,8.49,38.608,0.54,0.272,0.132,23.7,24.6,25.22,0.116833333333333
1,2018-06-21 09:49:00,2018-06-21 09:50:00,1.00843333333333,22.1779666666667,582.603333333333,0.211166666666667,0.927666666666667,0.1245,0.108666666666667,1.14033333333333,12.7585,36.6201666666667,95.4,8.3,8.49,38.366,0.54,0.12,0.02,24.12,24.68,26.06,1.43128333333333
2,2018-06-21 09:51:00,2018-06-21 09:52:00,2.0202,22.1869333333333,582.748333333333,0.218166666666667,0.9545,0.1425,0.129,0.926,12.7711666666667,36.6566666666667,95.4,8.3,8.47616666666667,38.336,0.54,0.12,0.02,24.74,24.88,26.62,2.86735
3,2018-06-21 09:53:00,2018-06-21 09:54:00,3.01121666666667,22.1850333333333,582.708333333333,0.224,0.979,0.108333333333333,0.093,1.0545,12.7471666666667,36.5861666666667,95.4516666666667,8.30416666666667,8.47616666666667,38.3066666666667,0.54,0.12,0.02,25.25,25.0833333333333,26.9833333333333,4.2742
4,2018-06-21 09:55:00,2018-06-21 09:56:00,4.01493333333333,22.1835666666667,582.726666666667,0.222666666666667,0.972,0.159166666666667,0.145833333333333,1.12533333333333,12.76,36.6245,95.4533333333333,8.30466666666667,8.47,38.2966666666667,0.54,0.12,0.02,25.6166666666667,25.2,27.2,5.6986
5,2018-06-21 09:57:00,2018-06-21 09:58:00,5.06568333333333,22.1811,582.76,0.219333333333333,0.963333333333333,0.165666666666667,0.153166666666667,1.07533333333333,12.7416666666667,36.5725,95.5833333333333,8.31083333333333,8.469,38.3066666666667,0.54,0.12,0.02,25.9333333333333,25.3666666666667,27.4,7.19003333333333
6,2018-06-21 09:59:00,2018-06-21 10:00:00,6.00128333333333,22.1792166666667,582.811666666667,0.216833333333333,0.948,0.11,0.0963333333333333,0.938,12.7601666666667,36.6258333333333,95.4116666666667,8.30083333333333,8.46,38.29,0.54,0.12,0.02,26.1833333333333,25.4666666666667,27.4666666666667,8.5182
7,2018-06-21 10:01:00,2018-06-21 10:02:00,7.02375,20.2709166666667,593.341666666667,0.134833333333333,0.6185,0.0275,0.00866666666666667,0.4245,13.9991666666667,40.1763333333333,68.9633333333333,6.22433333333333,8.27583333333333,41.5833333333333,0.58,0.12,0.02,26.4,25.6,27.2333333333333,9.97351666666667
8,2018-06-21 10:03:00,2018-06-21 10:04:00,8.01338333333333,16.1826,603.956666666667,0.105166666666667,0.498166666666667,0.059,0.0411666666666667,0.378,15.0195,43.099,49.4416666666667,4.8525,8.01033333333333,54.505,0.763333333333333,0.12,0.02,26.2666666666667,25.4666666666667,26.0166666666667,11.3874833333333
9,2018-06-21 10:05:00,2018-06-21 10:06:00,9.04903333333333,12.5565833333333,609.165,0.1035,0.493666666666667,0.0821666666666667,0.065,0.386833333333333,14.9925,43.0235,37.5466666666667,3.98783333333333,7.73033333333333,69.7966666666667,0.978333333333333,0.111666666666667,0.02,25.45,24.85,24,12.8662166666667
10,2018-06-21 10:07:00,2018-06-21 10:08:00,10.0062833333333,11.3154,610.17,0.105,0.499833333333333,0.0991666666666667,0.0825,0.370666666666667,15.0186666666667,43.0951666666667,33.795,3.69133333333333,7.65,75.885,1.06333333333333,0.12,0.03,24.35,24,21.85,14.22935
11,2018-06-21 10:09:00,2018-06-21 10:10:00,11.0136,10.3963333333333,611.42,0.1045,0.4975,0.093,0.077,0.412833333333333,15.0045,43.0563333333333,27.7116666666667,3.09433333333333,7.5655,78.5566666666667,1.1,0.12,0.03,23.0666666666667,22.95,20.1166666666667,15.6631333333333
