"Depth_Target","DateTime_Start","DateTime_End","Depthm","TempC","SpConduScm","ChlorophyllRFU","ChlorophyllugL","BGAPCRFU","BGAPCugL","TurbidityFNU","fDOMRFU","fDOMQSU","ODOsat","ODOmgL","pH","NITRATE_UM","NITRATE_MG","ABS_254","ABS_350","T_INT","T_SPEC","T_LAMP","Presspsia"
0,2018-04-20 13:46:00,2018-04-20 13:47:00,0.0508166666666667,3.8942,573.636666666667,2.4575,9.98833333333333,0.506,0.5085,1.30083333333333,13.4015,38.464,95.7533333333333,12.5635,8.361,58.906,0.824,0.148,0.052,20.72,21.6,18.26,0.0723166666666667
1,2018-04-20 13:48:00,2018-04-20 13:49:00,1.16485,3.68528333333333,571.726666666667,3.49266666666667,14.162,0.643166666666667,0.651833333333333,1.4485,13.7058333333333,39.3341666666667,96.2366666666667,12.6991666666667,8.42666666666667,59.038,0.83,0.15,0.06,20.08,21.16,15.7,1.65711666666667
2,2018-04-20 13:50:00,2018-04-20 13:51:00,2.13496666666667,3.67716666666667,571.5,3.25183333333333,13.1893333333333,0.61,0.616666666666667,1.39183333333333,13.7113333333333,39.3513333333333,96.68,12.7581666666667,8.463,59.128,0.83,0.15,0.06,18.42,19.78,13.76,3.03701666666667
3,2018-04-20 13:52:00,2018-04-20 13:53:00,3.11121666666667,3.63858333333333,572.298333333333,3.7475,15.1921666666667,0.629166666666667,0.637166666666667,1.40116666666667,13.741,39.4376666666667,96.7983333333333,12.7875,8.47933333333333,59.108,0.83,0.152,0.06,16.92,18.32,12.36,4.42598333333333
4,2018-04-20 13:54:00,2018-04-20 13:55:00,4.03125,3.5528,572.251666666667,3.94916666666667,16.004,0.653333333333333,0.662166666666667,1.4055,13.77,39.5186666666667,96.4816666666667,12.7751666666667,8.47,59.168,0.83,0.16,0.06,15.62,17,11.36,5.73483333333333
5,2018-04-20 13:56:00,2018-04-20 13:57:00,5.06448333333333,3.52128333333333,572.573333333333,4.47616666666667,18.1288333333333,0.69,0.7,1.41316666666667,13.8221666666667,39.6671666666667,96.0983333333333,12.7335,8.45783333333333,59.13,0.83,0.16,0.064,14.48,15.82,10.72,7.20461666666667
6,2018-04-20 13:58:00,2018-04-20 13:59:00,6.01305,3.54378333333333,572.743333333333,4.74866666666667,19.2271666666667,0.7345,0.7475,1.377,13.8166666666667,39.653,96.2716666666667,12.7485,8.44333333333333,59.168,0.83,0.16,0.06,13.52,14.82,10.22,8.55401666666667
7,2018-04-20 14:00:00,2018-04-20 14:01:00,7.0762,3.55033333333333,572.616666666667,5.20666666666667,21.076,0.8105,0.826,1.36066666666667,13.8178333333333,39.655,96.1,12.7231666666667,8.43,59.176,0.83,0.16,0.068,12.72,13.94,9.94,10.0664333333333
8,2018-04-20 14:02:00,2018-04-20 14:03:00,8.04275,3.55331666666667,572.58,4.6195,18.7056666666667,0.766166666666667,0.779833333333333,1.49383333333333,13.8205,39.6643333333333,96.0416666666667,12.7126666666667,8.4145,59.1816666666667,0.83,0.16,0.0683333333333333,12.0166666666667,13.15,9.8,11.4414166666667
9,2018-04-20 14:04:00,2018-04-20 14:05:00,9.00373333333333,3.52506666666667,572.728333333333,4.23933333333333,17.1753333333333,0.698333333333333,0.709333333333333,1.3485,13.8306666666667,39.6925,96.1533333333333,12.74,8.4045,59.235,0.83,0.16,0.0633333333333333,11.4333333333333,12.4833333333333,9.61666666666667,12.8085
10,2018-04-20 14:06:00,2018-04-20 14:07:00,10.0567333333333,3.52098333333333,572.786666666667,4.46316666666667,18.078,0.769166666666667,0.783333333333333,1.36983333333333,13.8285,39.6878333333333,96.0833333333333,12.734,8.39566666666667,59.2283333333333,0.83,0.16,0.0683333333333333,10.9666666666667,11.9333333333333,9.56666666666667,14.3064333333333
11,2018-04-20 14:08:00,2018-04-20 14:09:00,11.1175666666667,3.53325,572.715,4.0865,16.5586666666667,0.690166666666667,0.700666666666667,1.34883333333333,13.8095,39.6303333333333,96.2333333333333,12.7478333333333,8.39,59.2816666666667,0.83,0.16,0.06,10.5666666666667,11.4333333333333,9.4,15.81565
12,2018-04-20 14:10:00,2018-04-20 14:11:00,12.06915,3.5047,572.85,4.74916666666667,19.2313333333333,0.737666666666667,0.749833333333333,1.4175,13.8533333333333,39.7575,96.145,12.7451666666667,8.38,59.2666666666667,0.83,0.16,0.06,10.2166666666667,11,9.4,17.1693833333333
13,2018-04-20 14:12:00,2018-04-20 14:13:00,13.0859833333333,3.5136,572.95,4.42516666666667,17.9251666666667,0.709833333333333,0.7215,1.4175,13.8463333333333,39.7371666666667,96.1366666666667,12.7425,8.378,59.2716666666667,0.83,0.16,0.0616666666666667,9.93333333333333,10.6166666666667,9.4,18.616
14,2018-04-20 14:14:00,2018-04-20 14:15:00,14.0644,3.56461666666667,572.923333333333,4.422,17.9106666666667,0.720333333333333,0.732333333333333,1.52083333333333,13.8421666666667,39.7255,96.2,12.73,8.36316666666667,59.2933333333333,0.83,0.16,0.0616666666666667,9.73333333333333,10.25,9.4,20.00795
15,2018-04-20 14:16:00,2018-04-20 14:17:00,15.0053833333333,3.57645,573.176666666667,4.23066666666667,17.1386666666667,0.6935,0.703833333333333,1.4935,13.8466666666667,39.7351666666667,96.065,12.7126666666667,8.35,59.3416666666667,0.83,0.16,0.06,9.51666666666667,9.98333333333333,9.4,21.3466333333333
16,2018-04-20 14:18:00,2018-04-20 14:19:00,16.1065,3.59185,573.145,4.71033333333333,19.073,0.765166666666667,0.778666666666667,1.45766666666667,13.8503333333333,39.7495,95.9,12.6896666666667,8.35,59.3583333333333,0.83,0.16,0.06,9.35,9.76666666666667,9.4,22.9132666666667
17,2018-04-20 14:20:00,2018-04-20 14:21:00,17.1304666666667,3.59105,573.256666666667,4.50166666666667,18.2321666666667,0.733,0.745,1.472,13.8545,39.7608333333333,95.8983333333333,12.68,8.35,59.355,0.83,0.16,0.065,9.2,9.51666666666667,9.4,24.3699333333333
18,2018-04-20 14:22:00,2018-04-20 14:23:00,18.0609,3.59323333333333,573.29,4.4195,17.9005,0.695,0.705166666666667,1.42466666666667,13.8463333333333,39.7375,95.9,12.685,8.35,59.392,0.83,0.16,0.06,9.1,9.3,9.4,25.6936
19,2018-04-20 14:24:00,2018-04-20 14:25:00,19.1581833333333,3.5985,573.36,4.491,18.1901666666667,0.765833333333333,0.780333333333333,1.474,13.8563333333333,39.7666666666667,95.7,12.6585,8.34,59.388,0.83,0.16,0.062,8.96,9.14,9.4,27.25475
20,2018-04-20 14:26:00,2018-04-20 14:27:00,20.0292333333333,3.58903333333333,573.375,4.6665,18.8968333333333,0.759666666666667,0.772833333333333,1.47516666666667,13.8601666666667,39.7783333333333,95.7,12.6556666666667,8.34,59.394,0.83,0.16,0.06,8.9,9.02,9.4,28.4939333333333
21,2018-04-20 14:28:00,2018-04-20 14:29:00,21.1197166666667,3.58913333333333,573.363333333333,5.24716666666667,21.2395,0.8245,0.840833333333333,1.50766666666667,13.8645,39.789,95.7,12.6576666666667,8.34,59.434,0.83,0.16,0.06,8.8,8.9,9.4,30.0454333333333
22,2018-04-20 14:30:00,2018-04-20 14:31:00,22.0363333333333,3.61785,573.343333333333,4.2955,17.4001666666667,0.703,0.714,1.4745,13.8545,39.7618333333333,95.735,12.6546666666667,8.34,59.448,0.83,0.16,0.064,8.8,8.8,9.4,31.3496
23,2018-04-20 14:32:00,2018-04-20 14:33:00,23.09135,3.63673333333333,573.441666666667,4.2325,17.1483333333333,0.699166666666667,0.71,1.4785,13.8571666666667,39.769,95.6966666666667,12.64,8.34,59.436,0.83,0.16,0.06,8.74,8.7,9.42,32.8504833333333
