"Depth_Target","DateTime_Start","DateTime_End","Depthm","TempC","SpConduScm","ChlorophyllRFU","ChlorophyllugL","BGAPCRFU","BGAPCugL","TurbidityFNU","fDOMRFU","fDOMQSU","ODOsat","ODOmgL","pH","NITRATE_UM","NITRATE_MG","ABS_254","ABS_350","T_INT","T_SPEC","T_LAMP","Presspsia"
0,2018-10-05 14:18:00,2018-10-05 14:19:00,0.122583333333333,16.3925833333333,1025.40166666667,0.4125,1.73933333333333,0.918333333333333,0.939,3.2155,13.5553333333333,38.9026666666667,91.78,8.957,8.3525,9.948,0.14,0.13,0.03,21.14,22.36,21.88,0.1741
1,2018-10-05 14:20:00,2018-10-05 14:21:00,0.963616666666667,16.3953666666667,1025.02,0.390166666666667,1.64883333333333,1.09783333333333,1.1255,2.99266666666667,13.6181666666667,39.0858333333333,91.6283333333333,8.9405,8.3495,9.886,0.14,0.13,0.03,21.5,22.52,22,1.36961666666667
2,2018-10-05 14:22:00,2018-10-05 14:23:00,2.10985,16.3795,1025.82333333333,0.354166666666667,1.50483333333333,0.912333333333333,0.933,3.34216666666667,13.7585,39.4841666666667,90.8166666666667,8.86466666666667,8.34166666666667,10.116,0.14,0.13,0.03,21.5,22.28,22.08,2.99871666666667
3,2018-10-05 14:24:00,2018-10-05 14:25:00,2.97746666666667,16.3639833333333,1026.775,0.330166666666667,1.407,0.949333333333333,0.970833333333333,3.119,13.8515,39.755,90.1816666666667,8.8065,8.34883333333333,10.294,0.142,0.128,0.03,21.5,22.1,22,4.23168333333333
4,2018-10-05 14:26:00,2018-10-05 14:27:00,3.9657,16.3267333333333,1030.01666666667,0.3195,1.365,0.860166666666667,0.878166666666667,2.73316666666667,14.1831666666667,40.703,88.6516666666667,8.6635,8.33,11.556,0.16,0.13,0.03,21.5,21.9,22,5.63651666666667
17,2018-10-05 14:53:00,2018-10-05 15:54:00,5.01332704918033,15.905393989071,1316.62426229508,0.0316803278688525,0.203112021857923,0.0942513661202186,0.0781584699453552,0.671724043715847,5.3915737704918,15.5067759562842,68.8469672131148,6.50077868852459,7.58547540983607,-69.4148387096774,-0.97258064516129,0.164408602150538,0.0402150537634409,17.3602150537634,17.2387096774194,16.2215053763441,7.13208442622951
5,2018-10-05 14:29:00,2018-10-05 14:30:00,5.01981666666667,16.3116833333333,1030.74333333333,0.329,1.4015,0.892833333333333,0.9125,2.77583333333333,14.2285,40.8346666666667,87.9683333333333,8.601,8.32,11.5833333333333,0.16,0.13,0.03,21.5,21.6333333333333,21.9,7.1346
6,2018-10-05 14:31:00,2018-10-05 14:32:00,5.94273333333333,16.2859833333333,1031.41833333333,0.3365,1.43033333333333,0.841333333333333,0.858833333333333,2.899,14.2403333333333,40.866,87.2283333333333,8.53183333333333,8.31,11.4683333333333,0.16,0.13,0.03,21.5,21.4666666666667,21.9,8.44621666666667
7,2018-10-05 14:33:00,2018-10-05 14:34:00,6.95118333333333,16.2752833333333,1031.58333333333,0.312333333333333,1.3355,0.816166666666667,0.832833333333333,2.88283333333333,14.2173333333333,40.8023333333333,86.6516666666667,8.47766666666667,8.3,11.1866666666667,0.158333333333333,0.13,0.03,21.5,21.3666666666667,21.9,9.87975
8,2018-10-05 14:35:00,2018-10-05 14:36:00,7.96248333333333,16.2660666666667,1031.82833333333,0.3135,1.341,0.686833333333333,0.696333333333333,2.63816666666667,14.1711666666667,40.6681666666667,86.1266666666667,8.4275,8.29,10.705,0.15,0.13,0.03,21.5,21.2,21.9,11.3171
9,2018-10-05 14:37:00,2018-10-05 14:38:00,8.93505,16.26215,1032.21333333333,0.284,1.21883333333333,0.7265,0.739,2.386,14.1436666666667,40.5898333333333,85.395,8.35783333333333,8.28133333333333,10.5233333333333,0.15,0.13,0.03,21.5,21.1166666666667,21.85,12.69955
10,2018-10-05 14:39:00,2018-10-05 14:40:00,9.92396666666667,16.2600833333333,1032.24333333333,0.266,1.14666666666667,0.7005,0.712,2.27733333333333,14.1221666666667,40.5295,84.8466666666667,8.30333333333333,8.28,10.34,0.143333333333333,0.13,0.03,21.4166666666667,21.05,21.85,14.1049666666667
11,2018-10-05 14:41:00,2018-10-05 14:42:00,11.1493833333333,16.2579166666667,1032.52,0.2615,1.13166666666667,0.674333333333333,0.683333333333333,2.40783333333333,14.1236666666667,40.532,84.5433333333333,8.27433333333333,8.27,10.225,0.14,0.128333333333333,0.03,21.4333333333333,20.9333333333333,21.8,15.8467333333333
12,2018-10-05 14:43:00,2018-10-05 14:44:00,11.9302833333333,16.2587833333333,1032.38833333333,0.254,1.09933333333333,0.661833333333333,0.670833333333333,1.879,14.1211666666667,40.5258333333333,84.35,8.25516666666667,8.27,10.1866666666667,0.14,0.13,0.03,21.4166666666667,20.9,21.8,16.9565333333333
13,2018-10-05 14:45:00,2018-10-05 14:46:00,12.9066833333333,16.2564833333333,1033.40666666667,0.214,0.938166666666667,0.4435,0.4425,1.62983333333333,14.23,40.8363333333333,83.4,8.16216666666667,8.26,10.3133333333333,0.141666666666667,0.123333333333333,0.0266666666666667,21.4166666666667,20.8,21.8,18.34435
14,2018-10-05 14:47:00,2018-10-05 14:48:00,13.8693333333333,13.7487666666667,1144.985,0.131,0.6035,0.140333333333333,0.127333333333333,2.47466666666667,15.6061666666667,44.7828333333333,5.05333333333333,0.522666666666667,7.41516666666667,9.66666666666667,0.135,0.145,0.0466666666666667,21.3666666666667,20.75,21.2666666666667,19.72105
15,2018-10-05 14:49:00,2018-10-05 14:50:00,14.8138166666667,11.7876,1210.74166666667,0.106666666666667,0.5045,0.1175,0.102166666666667,1.39616666666667,16.5983333333333,47.623,1.74,0.1875,7.29666666666667,-11.0833333333333,-0.156666666666667,0.13,0.0283333333333333,20.9833333333333,20.4,20.3333333333333,21.0698166666667
16,2018-10-05 14:51:00,2018-10-05 14:52:00,15.9477166666667,10.6305,1226.02,0.107,0.505166666666667,0.189166666666667,0.176666666666667,0.575,16.9855,48.733,1.15333333333333,0.128,7.25433333333333,-44.5116666666667,-0.623333333333333,0.14,0.03,20.3333333333333,19.9,19.1666666666667,22.6858666666667
18,2018-10-05 14:55:00,2018-10-05 14:56:00,17.9192666666667,9.53585,1248.54833333333,0.113666666666667,0.5345,0.1255,0.111833333333333,0.664166666666667,17.3438333333333,49.7631666666667,0.643333333333333,0.0735,7.18,-77.12,-1.08333333333333,0.16,0.03,18.85,18.6666666666667,17.2166666666667,25.4929666666667
19,2018-10-05 14:57:00,2018-10-05 14:58:00,18.9332,9.40346666666667,1250.96166666667,0.117666666666667,0.550166666666667,0.118166666666667,0.1035,0.669166666666667,17.3675,49.8293333333333,0.543333333333333,0.06,7.18,-80.7933333333333,-1.13,0.16,0.03,18.15,18.0333333333333,16.5333333333333,26.93605
20,2018-10-05 14:59:00,2018-10-05 15:00:00,19.91975,9.37443333333333,1250.72833333333,0.11,0.518333333333333,0.122666666666667,0.107833333333333,0.650333333333333,17.3765,49.8565,0.415,0.0486666666666667,7.18,-81.2783333333333,-1.13833333333333,0.163333333333333,0.0316666666666667,17.5333333333333,17.4833333333333,16.0166666666667,28.3397166666667
21,2018-10-05 15:01:00,2018-10-05 15:02:00,20.9602666666667,9.3072,1252.36,0.108666666666667,0.514333333333333,0.126,0.111333333333333,2.18183333333333,17.3905,49.895,0.4,0.04,7.18,-82.7866666666667,-1.16,0.165,0.03,17.0333333333333,17.0166666666667,15.6833333333333,29.8202166666667
22,2018-10-05 15:03:00,2018-10-05 15:04:00,21.9358333333333,9.20286666666667,1256.695,0.117333333333333,0.547166666666667,0.1475,0.133666666666667,0.790833333333333,17.4453333333333,50.0513333333333,0.3,0.038,7.1665,-92.5683333333333,-1.29666666666667,0.17,0.03,16.65,16.5833333333333,15.4166666666667,31.2087
23,2018-10-05 15:05:00,2018-10-05 15:06:00,22.9118833333333,9.11736666666667,1260.055,0.111166666666667,0.524166666666667,0.126666666666667,0.111333333333333,0.742,17.4756666666667,50.1421666666667,0.2,0.027,7.16,-96.925,-1.36,0.17,0.03,16.25,16.1833333333333,15.2,32.5975333333333
