"Depth_Target","DateTime_Start","DateTime_End","Depthm","TempC","SpConduScm","ChlorophyllRFU","ChlorophyllugL","BGAPCRFU","BGAPCugL","TurbidityFNU","fDOMRFU","fDOMQSU","ODOsat","ODOmgL","pH","NITRATE_UM","NITRATE_MG","ABS_254","ABS_350","T_INT","T_SPEC","T_LAMP","Presspsia"
0,2018-06-28 10:24:00,2018-06-28 10:25:00,0.1322,24.1492,573.288333333333,1.52766666666667,6.23866666666667,2.8055,2.9095,10.7621666666667,12.027,34.5246666666667,168.765,14.1488333333333,8.90933333333333,33.342,0.466,0.134,0.034,28.62,28.3,28.82,0.1875
1,2018-06-28 10:26:00,2018-06-28 10:27:00,1.01185,23.0525,573.945,1.5895,6.48833333333333,2.6665,2.76466666666667,8.93033333333333,12.6915,36.4293333333333,157.465,13.4735,8.85166666666667,35.954,0.5,0.122,0.03,29.2,28.72,29.1,1.43576666666667
2,2018-06-28 10:28:00,2018-06-28 10:29:00,2.0066,22.7380666666667,578.535,0.945166666666667,3.88566666666667,0.795333333333333,0.8095,3.02666666666667,13.0811666666667,37.5455,131.096666666667,11.285,8.71,38.142,0.532,0.118,0.02,29.06,28.6,28.9,2.84778333333333
3,2018-06-28 10:30:00,2018-06-28 10:31:00,2.99131666666667,22.6019333333333,579.775,0.852833333333333,3.51566666666667,0.628,0.636166666666667,2.27133333333333,13.0231666666667,37.3803333333333,126.593333333333,10.9256666666667,8.68983333333333,39.284,0.55,0.11,0.02,28.86,28.36,28.68,4.24526666666667
4,2018-06-28 10:32:00,2018-06-28 10:33:00,4.00798333333333,22.4118166666667,580.238333333333,0.736,3.04333333333333,0.496833333333333,0.498,1.86216666666667,13.0705,37.514,124.101666666667,10.75,8.67566666666667,39.366,0.55,0.11,0.012,28.66,28.12,28.42,5.68848333333333
5,2018-06-28 10:34:00,2018-06-28 10:35:00,5.00448333333333,22.0288333333333,581.998333333333,0.711833333333333,2.94666666666667,0.322166666666667,0.317166666666667,1.398,13.1916666666667,37.8616666666667,116.058333333333,10.1268333333333,8.62,39.942,0.56,0.11,0.01,28.52,27.9,28.16,7.1035
6,2018-06-28 10:36:00,2018-06-28 10:37:00,5.99661666666667,21.6128333333333,585.04,0.5125,2.14433333333333,0.115333333333333,0.0993333333333333,0.827666666666667,13.1141666666667,37.6391666666667,99.09,8.7165,8.52,39.712,0.56,0.11,0.01,28.24,27.66,27.84,8.5124
7,2018-06-28 10:38:00,2018-06-28 10:39:00,7.02956666666667,21.2121666666667,587.006666666667,0.429333333333333,1.80716666666667,0.076,0.058,0.468166666666667,13.2153333333333,37.93,88.9516666666667,7.88416666666667,8.45116666666667,39.812,0.56,0.11,0.01,28.06,27.4,27.58,9.97976666666667
8,2018-06-28 10:40:00,2018-06-28 10:41:00,7.99125,19.72795,596.971666666667,0.248,1.0765,0.0423333333333333,0.0236666666666667,0.510666666666667,13.804,39.6166666666667,60.6383333333333,5.534,8.18883333333333,42.126,0.59,0.108,0.01,27.8,27.14,27.02,11.3487
9,2018-06-28 10:42:00,2018-06-28 10:43:00,9.0283,12.9719166666667,615.101666666667,0.120333333333333,0.562833333333333,0.0935,0.078,0.349166666666667,14.9788333333333,42.9833333333333,24.59,2.58733333333333,7.65383333333333,70.732,0.99,0.1,0.01,27.12,26.6,25.04,12.8359333333333
