"Depth_Target","DateTime_Start","DateTime_End","Depthm","TempC","SpConduScm","ChlorophyllRFU","ChlorophyllugL","BGAPCRFU","BGAPCugL","TurbidityFNU","fDOMRFU","fDOMQSU","ODOsat","ODOmgL","pH","NITRATE_UM","NITRATE_MG","ABS_254","ABS_350","T_INT","T_SPEC","T_LAMP","Presspsia"
10,2018-06-12 11:03:00,2018-06-12 11:04:00,9.9912,10.8647833333333,607.345,0.101333333333333,0.484166666666667,0.106833333333333,0.0928333333333333,0.417,14.8213333333333,42.5301666666667,39.6966666666667,4.38316666666667,7.7125,71.5366666666667,1,0.12,0.03,23.6833333333333,23.7666666666667,20.45,14.2084666666667
11,2018-06-12 11:05:00,2018-06-12 11:06:00,10.9784833333333,10.1106833333333,608.375,0.119333333333333,0.555333333333333,0.112333333333333,0.0971666666666667,0.396833333333333,14.7768333333333,42.4056666666667,35.7616666666667,4.01866666666667,7.64766666666667,72.7416666666667,1.01666666666667,0.12,0.03,22.4833333333333,22.7166666666667,19.0666666666667,15.6135166666667
12,2018-06-12 11:07:00,2018-06-12 11:08:00,11.9765333333333,9.48686666666667,610.46,0.141833333333333,0.648166666666667,0.119666666666667,0.105666666666667,0.477666666666667,14.7445,42.3146666666667,32.0216666666667,3.652,7.58066666666667,75.2033333333333,1.05166666666667,0.13,0.0333333333333333,21.3166666666667,21.65,17.9166666666667,17.0339166666667
13,2018-06-12 11:09:00,2018-06-12 11:10:00,12.9537666666667,9.3431,610.146666666667,0.0986666666666667,0.4755,0.114333333333333,0.0991666666666667,0.514166666666667,14.751,42.3298333333333,30.3683333333333,3.47566666666667,7.56466666666667,77.1783333333333,1.08,0.13,0.0316666666666667,20.25,20.6666666666667,16.9833333333333,18.42415
14,2018-06-12 11:11:00,2018-06-12 11:12:00,13.95635,8.93078333333333,611.266666666667,0.0928333333333333,0.451,0.112166666666667,0.0973333333333333,0.456666666666667,14.677,42.1165,30.435,3.51866666666667,7.5475,79.8583333333333,1.12,0.13,0.04,19.3166666666667,19.8166666666667,16.2166666666667,19.8508833333333
15,2018-06-12 11:13:00,2018-06-12 11:14:00,14.98135,8.60133333333333,612.041666666667,0.0788333333333333,0.392833333333333,0.113833333333333,0.0991666666666667,0.448166666666667,14.6515,42.0471666666667,29.2616666666667,3.40833333333333,7.52,80.28,1.12166666666667,0.13,0.04,18.5,18.9666666666667,15.6333333333333,21.3091833333333
16,2018-06-12 11:15:00,2018-06-12 11:16:00,15.9909833333333,8.20836666666667,614.44,0.09,0.437333333333333,0.125,0.109666666666667,0.515833333333333,14.6906666666667,42.1593333333333,25.7383333333333,3.02616666666667,7.48266666666667,79.2516666666667,1.11,0.13,0.04,17.7333333333333,18.2166666666667,15.15,22.7460166666667
17,2018-06-12 11:17:00,2018-06-12 11:18:00,17.0619333333333,7.92211666666667,616.073333333333,0.102833333333333,0.487833333333333,0.145666666666667,0.131333333333333,0.694666666666667,14.7891666666667,42.4391666666667,18.5533333333333,2.1965,7.42866666666667,67.948,0.95,0.13,0.04,17.02,17.5,14.68,24.2699666666667
18,2018-06-12 11:19:00,2018-06-12 11:20:00,17.9795833333333,7.77645,617.771666666667,0.1035,0.491166666666667,0.186833333333333,0.174166666666667,0.824833333333333,14.8536666666667,42.6236666666667,10.8116666666667,1.28483333333333,7.38183333333333,64.55,0.904,0.136,0.04,16.38,16.82,14.32,25.57565
19,2018-06-12 11:21:00,2018-06-12 11:22:00,19.0438333333333,7.7111,618.475,0.112666666666667,0.531,0.205333333333333,0.194333333333333,0.996333333333333,14.8763333333333,42.6903333333333,6.50333333333333,0.774666666666667,7.36,60.538,0.85,0.14,0.04,15.86,16.24,14.04,27.0896666666667
20,2018-06-12 11:23:00,2018-06-12 11:24:00,19.9531166666667,7.6857,618.803333333333,0.1035,0.493666666666667,0.207666666666667,0.196,1.021,14.8781666666667,42.696,5.03833333333333,0.598166666666667,7.35466666666667,59.41,0.83,0.14,0.042,15.34,15.72,13.82,28.3832166666667
21,2018-06-12 11:25:00,2018-06-12 11:26:00,20.9816333333333,7.68101666666667,618.793333333333,0.106166666666667,0.505,0.216833333333333,0.206,0.967333333333333,14.8823333333333,42.7033333333333,4.69166666666667,0.564,7.35916666666667,58.972,0.83,0.14,0.042,14.94,15.26,13.68,29.8463833333333
22,2018-06-12 11:27:00,2018-06-12 11:28:00,22.0352333333333,7.64861666666667,619.408333333333,0.117833333333333,0.552,0.245166666666667,0.235666666666667,1.03716666666667,14.8946666666667,42.743,3.09,0.367166666666667,7.35,57.956,0.81,0.14,0.046,14.58,14.86,13.6,31.3451833333333
23,2018-06-12 11:29:00,2018-06-12 11:30:00,22.9760333333333,7.6377,619.771666666667,0.119333333333333,0.558166666666667,0.265333333333333,0.256666666666667,1.17166666666667,14.9188333333333,42.8098333333333,1.96333333333333,0.2335,7.35,56.28,0.788,0.14,0.05,14.28,14.48,13.5,32.6836333333333
