"Depth_Target","DateTime_Start","DateTime_End","Depthm","TempC","SpConduScm","ChlorophyllRFU","ChlorophyllugL","BGAPCRFU","BGAPCugL","TurbidityFNU","fDOMRFU","fDOMQSU","ODOsat","ODOmgL","pH","NITRATE_UM","NITRATE_MG","ABS_254","ABS_350","T_INT","T_SPEC","T_LAMP","Presspsia"
0,2018-07-24 11:33:00,2018-07-24 11:34:00,0.2745,24.2762333333333,538.018333333333,0.6435,2.67083333333333,1.09116666666667,1.11966666666667,4.02583333333333,10.7845,30.9606666666667,113.498333333333,9.4915,8.62333333333333,8.842,0.12,0.17,0.068,35,34.98,35.16,0.389383333333333
1,2018-07-24 11:35:00,2018-07-24 11:36:00,0.920316666666667,24.2923666666667,538.043333333333,0.654,2.71566666666667,1.22166666666667,1.255,3.92766666666667,10.8658333333333,31.1971666666667,113.758333333333,9.51,8.62516666666667,8.86,0.12,0.168,0.06,34.06,34.1,33.22,1.30546666666667
2,2018-07-24 11:37:00,2018-07-24 11:38:00,2.07155,24.2271166666667,537.953333333333,0.7665,3.16566666666667,1.59616666666667,1.64583333333333,4.011,10.9568333333333,31.4566666666667,113.795,9.52366666666667,8.65,8.8,0.12,0.16,0.06,33.24,33.3,31.92,2.93876666666667
3,2018-07-24 11:39:00,2018-07-24 11:40:00,2.96861666666667,24.07145,537.88,0.794833333333333,3.28366666666667,1.50983333333333,1.55716666666667,3.9655,11.0928333333333,31.8473333333333,112.276666666667,9.4245,8.64716666666667,8.694,0.12,0.16,0.05,32.62,32.6,31.06,4.21161666666667
4,2018-07-24 11:41:00,2018-07-24 11:42:00,3.97225,24.0088666666667,538.186666666667,0.715833333333333,2.96016666666667,1.49183333333333,1.5385,4.2765,11.1653333333333,32.0535,110.091666666667,9.253,8.63,8.54,0.12,0.16,0.05,32.06,32,30.48,5.6355
5,2018-07-24 11:43:00,2018-07-24 11:44:00,5.02338333333333,23.9294833333333,538.916666666667,0.620833333333333,2.5795,1.48083333333333,1.52616666666667,4.10933333333333,11.234,32.252,106.036666666667,8.92666666666667,8.60866666666667,8.558,0.12,0.16,0.05,31.64,31.48,30.08,7.12685
6,2018-07-24 11:45:00,2018-07-24 11:46:00,5.9393,23.89565,539.025,0.5995,2.492,1.3605,1.4,4.13733333333333,11.2646666666667,32.338,104.583333333333,8.80866666666667,8.59,8.71666666666667,0.12,0.156666666666667,0.05,31.2,30.9833333333333,29.8166666666667,8.42641666666667
7,2018-07-24 11:47:00,2018-07-24 11:48:00,6.96053333333333,23.8456166666667,539.116666666667,0.630666666666667,2.61816666666667,1.25966666666667,1.29616666666667,3.8665,11.3088333333333,32.4645,102.913333333333,8.67566666666667,8.58,8.92,0.123333333333333,0.153333333333333,0.05,30.8833333333333,30.6,29.6,9.87553333333333
8,2018-07-24 11:49:00,2018-07-24 11:50:00,7.92651666666667,23.7781333333333,539.598333333333,0.646,2.68066666666667,1.185,1.21816666666667,3.49816666666667,11.3731666666667,32.6506666666667,99.94,8.43683333333333,8.56,9.21333333333333,0.13,0.15,0.05,30.6333333333333,30.2,29.4833333333333,11.2461
9,2018-07-24 11:51:00,2018-07-24 11:52:00,8.95088333333333,16.6712833333333,611.071666666667,0.183833333333333,0.817666666666667,0.130666666666667,0.1155,1.09016666666667,14.8711666666667,42.6738333333333,2.76166666666667,0.268666666666667,7.49783333333333,42.2216666666667,0.59,0.14,0.04,30.1666666666667,29.7833333333333,27.8666666666667,12.7190333333333
