"Depth_Target","DateTime_Start","DateTime_End","Depthm","TempC","SpConduScm","ChlorophyllRFU","ChlorophyllugL","BGAPCRFU","BGAPCugL","TurbidityFNU","fDOMRFU","fDOMQSU","ODOsat","ODOmgL","pH","NITRATE_UM","NITRATE_MG","ABS_254","ABS_350","T_INT","T_SPEC","T_LAMP","Presspsia"
10,2018-06-01 11:02:00,2018-06-01 11:03:00,9.98646666666667,10.8446166666667,564.285,0.133166666666667,0.6155,0.09,0.074,0.270166666666667,14.6158333333333,41.941,64.2633333333333,7.09916666666667,8.0825,56.166,0.79,0.12,0.03,21.38,21.74,18.58,14.2014833333333
11,2018-06-01 11:04:00,2018-06-01 11:05:00,11.0305,9.7014,567.786666666667,0.141,0.643333333333333,0.110833333333333,0.0951666666666667,0.274166666666667,14.5075,41.6326666666667,61.2666666666667,6.95166666666667,7.99,57.0183333333333,0.8,0.12,0.03,20.45,20.8166666666667,17.5666666666667,15.6880333333333
12,2018-06-01 11:06:00,2018-06-01 11:07:00,11.9665166666667,9.30698333333333,568.883333333333,0.135666666666667,0.623666666666667,0.1155,0.101166666666667,0.294666666666667,14.5183333333333,41.6616666666667,61.4833333333333,7.04383333333333,7.9835,56.4016666666667,0.79,0.12,0.03,19.55,19.9666666666667,16.7333333333333,17.0196333333333
13,2018-06-01 11:08:00,2018-06-01 11:09:00,13.0792,9.04946666666667,569.575,0.119333333333333,0.555833333333333,0.1145,0.0998333333333333,0.2935,14.4893333333333,41.5801666666667,61.9983333333333,7.14633333333333,7.97683333333333,57.105,0.8,0.12,0.03,18.7166666666667,19.15,16.0666666666667,18.6026
14,2018-06-01 11:10:00,2018-06-01 11:11:00,14.019,8.88096666666667,571.268333333333,0.148166666666667,0.670833333333333,0.128333333333333,0.114166666666667,0.460166666666667,14.4881666666667,41.5795,48.8183333333333,5.65016666666667,7.81683333333333,54.29,0.76,0.12,0.03,17.9666666666667,18.4,15.5833333333333,19.9397166666667
15,2018-06-01 11:12:00,2018-06-01 11:13:00,14.9868,8.75226666666667,571.06,0.155166666666667,0.703833333333333,0.119166666666667,0.104333333333333,0.422833333333333,14.4185,41.3793333333333,53.0866666666667,6.16266666666667,7.87183333333333,55.86,0.781666666666667,0.12,0.03,17.3,17.7666666666667,15.1833333333333,21.3165
16,2018-06-01 11:14:00,2018-06-01 11:15:00,16.04535,8.4485,572.545,0.165666666666667,0.743,0.128,0.113833333333333,0.470333333333333,14.4221666666667,41.3881666666667,50.1766666666667,5.86716666666667,7.8135,57.3133333333333,0.8,0.12,0.03,16.7333333333333,17.1666666666667,14.85,22.8226
17,2018-06-01 11:16:00,2018-06-01 11:17:00,17.0402166666667,8.19145,572.716666666667,0.140333333333333,0.6385,0.122333333333333,0.107666666666667,0.448833333333333,14.3783333333333,41.2656666666667,54.64,6.42983333333333,7.86,58.45,0.82,0.12,0.03,16.2166666666667,16.6166666666667,14.5666666666667,24.2382833333333
18,2018-06-01 11:18:00,2018-06-01 11:19:00,18.0346166666667,8.05023333333333,572.786666666667,0.146833333333333,0.668166666666667,0.1325,0.118333333333333,0.440333333333333,14.3676666666667,41.2326666666667,56.5116666666667,6.6745,7.873,59.4566666666667,0.83,0.12,0.03,15.7333333333333,16.0666666666667,14.25,25.6529166666667
19,2018-06-01 11:20:00,2018-06-01 11:21:00,19.0734666666667,7.89041666666667,574.586666666667,0.1465,0.668666666666667,0.132166666666667,0.118166666666667,0.6135,14.4246666666667,41.3968333333333,48.2066666666667,5.71466666666667,7.77966666666667,55.79,0.781666666666667,0.13,0.03,15.3,15.6166666666667,14.0666666666667,27.13105
20,2018-06-01 11:22:00,2018-06-01 11:23:00,19.99885,7.61401666666667,577.165,0.1225,0.5685,0.125333333333333,0.111333333333333,0.739833333333333,14.4795,41.5535,38.345,4.57616666666667,7.68,50.8283333333333,0.71,0.13,0.0333333333333333,14.9,15.1666666666667,13.8333333333333,28.4478666666667
21,2018-06-01 11:24:00,2018-06-01 11:25:00,20.9932333333333,7.6082,577.045,0.115,0.539666666666667,0.117333333333333,0.102166666666667,0.799,14.482,41.561,37.9,4.52633333333333,7.68,50.8283333333333,0.71,0.13,0.0366666666666667,14.55,14.8,13.6333333333333,29.8625333333333
22,2018-06-01 11:26:00,2018-06-01 11:27:00,22.00265,7.59168333333333,577.198333333333,0.123166666666667,0.571,0.103333333333333,0.088,0.8205,14.4815,41.5588333333333,37.335,4.45933333333333,7.68,50.805,0.71,0.13,0.04,14.2166666666667,14.4,13.5166666666667,31.2984166666667
23,2018-06-01 11:28:00,2018-06-01 11:29:00,23.0428,7.46026666666667,578.64,0.219833333333333,0.965166666666667,0.1675,0.155166666666667,2.08033333333333,14.4601666666667,41.4958333333333,30.845,3.69516666666667,7.62,47.226,0.66,0.134,0.04,13.92,14.08,13.4,32.7783
