"Depth_Target","DateTime_Start","DateTime_End","Depthm","TempC","SpConduScm","ChlorophyllRFU","ChlorophyllugL","BGAPCRFU","BGAPCugL","TurbidityFNU","fDOMRFU","fDOMQSU","ODOsat","ODOmgL","pH","NITRATE_UM","NITRATE_MG","ABS_254","ABS_350","T_INT","T_SPEC","T_LAMP","Presspsia"
11,2017-11-22 11:59:00,2017-11-22 12:00:00,10.9255166666667,6.26741666666667,529.04,0.3175,1.3585,0.346666666666667,0.341333333333333,0.6345,14.0796666666667,40.405,87.2,10.76,8.036,20.465,0.29,0.11,0.03,11.75,12.0666666666667,12.1,15.54155
12,2017-11-22 12:01:00,2017-11-22 12:02:00,11.9544,6.26973333333333,529.125,0.346833333333333,1.47433333333333,0.3395,0.334666666666667,0.657333333333333,14.0786666666667,40.4046666666667,87.2,10.7603333333333,8.03266666666667,20.4866666666667,0.29,0.11,0.03,11.6,11.8666666666667,12.1,17.0052833333333
13,2017-11-22 12:03:00,2017-11-22 12:04:00,12.9165666666667,6.26273333333333,529.096666666667,0.298333333333333,1.28233333333333,0.324,0.318,0.620666666666667,14.0878333333333,40.4303333333333,87.1883333333333,10.76,8.04,20.4733333333333,0.29,0.11,0.03,11.5833333333333,11.7,12.1,18.3740333333333
14,2017-11-22 12:05:00,2017-11-22 12:06:00,13.9355833333333,6.24956666666667,529.218333333333,0.318333333333333,1.3575,0.347333333333333,0.342166666666667,0.6125,14.0861666666667,40.4248333333333,87.1883333333333,10.7625,8.04,20.495,0.29,0.11,0.03,11.4666666666667,11.5833333333333,12.1,19.8235166666667
15,2017-11-22 12:07:00,2017-11-22 12:08:00,14.9490666666667,6.24051666666667,529.238333333333,0.323333333333333,1.382,0.324666666666667,0.318666666666667,0.554833333333333,14.0963333333333,40.4523333333333,87.1883333333333,10.7693333333333,8.04,20.474,0.29,0.11,0.03,11.4,11.4,12.1,21.2652833333333
16,2017-11-22 12:09:00,2017-11-22 12:10:00,15.9330333333333,6.22281666666667,529.206666666667,0.333,1.4165,0.342666666666667,0.338666666666667,0.681833333333333,14.097,40.455,87.2,10.775,8.04,20.486,0.29,0.11,0.03,11.36,11.3,12.1,22.6651833333333
17,2017-11-22 12:11:00,2017-11-22 12:12:00,16.9230666666667,6.21281666666667,529.201666666667,0.3055,1.3075,0.3395,0.333833333333333,0.6435,14.1016666666667,40.4681666666667,87.2566666666667,10.7861666666667,8.04,20.488,0.29,0.11,0.03,11.28,11.2,12.04,24.0735166666667
18,2017-11-22 12:13:00,2017-11-22 12:14:00,17.9531666666667,6.20693333333333,529.3,0.325833333333333,1.39016666666667,0.3385,0.332833333333333,0.586,14.0945,40.4473333333333,87.2683333333333,10.7895,8.04,20.436,0.29,0.11,0.03,11.2,11.1,12,25.5389333333333
19,2017-11-22 12:15:00,2017-11-22 12:16:00,18.9895833333333,6.20261666666667,529.231666666667,0.309333333333333,1.32333333333333,0.335,0.330666666666667,0.5845,14.1026666666667,40.4748333333333,87.2266666666667,10.7881666666667,8.04,20.428,0.29,0.11,0.03,11.2,11.08,12,27.0134166666667
20,2017-11-22 12:17:00,2017-11-22 12:18:00,19.9800833333333,6.201,529.298333333333,0.315,1.35,0.344666666666667,0.339166666666667,0.552666666666667,14.097,40.4541666666667,87.2816666666667,10.79,8.04,20.484,0.29,0.11,0.03,11.18,10.98,12,28.4223
21,2017-11-22 12:19:00,2017-11-22 12:20:00,20.9425666666667,6.19985,529.265,0.306333333333333,1.31183333333333,0.32,0.3135,0.614166666666667,14.0998333333333,40.4646666666667,87.2583333333333,10.7875,8.04,20.444,0.29,0.11,0.03,11.16,10.9,11.98,29.7916666666667
22,2017-11-22 12:21:00,2017-11-22 12:22:00,22.0219,6.20001666666667,529.306666666667,0.323,1.37683333333333,0.318166666666667,0.3115,0.597,14.104,40.4793333333333,87.2,10.7843333333333,8.04,20.44,0.29,0.11,0.03,11.1,10.9,11.98,31.3270666666667
