"Depth_Target","DateTime_Start","DateTime_End","Depthm","TempC","SpConduScm","ChlorophyllRFU","ChlorophyllugL","BGAPCRFU","BGAPCugL","TurbidityFNU","fDOMRFU","fDOMQSU","ODOsat","ODOmgL","pH","NITRATE_UM","NITRATE_MG","ABS_254","ABS_350","T_INT","T_SPEC","T_LAMP","Presspsia"
12,2018-08-01 10:52:00,2018-08-01 10:53:00,11.9523,10.5926833333333,619.778333333333,0.103666666666667,0.494833333333333,0.142666666666667,0.1295,0.611,15.5656666666667,44.6646666666667,-0.0383333333333333,-0.004,7.312,48.5616666666667,0.68,0.148333333333333,0.0416666666666667,24.7666666666667,24.9333333333333,20.8333333333333,16.9978833333333
13,2018-08-01 10:54:00,2018-08-01 10:55:00,13.0422,9.91658333333333,619.64,0.0926666666666667,0.4465,0.123166666666667,0.108,0.392166666666667,15.5988333333333,44.7593333333333,-0.2,-0.02,7.32416666666667,59.4933333333333,0.833333333333333,0.14,0.04,23.3,23.6333333333333,19.2,18.5492333333333
14,2018-08-01 10:56:00,2018-08-01 10:57:00,14.0084666666667,9.36848333333333,621.91,0.0683333333333333,0.349833333333333,0.110333333333333,0.0946666666666667,0.340166666666667,15.6291666666667,44.8475,-0.3,-0.036,7.31133333333333,48.3266666666667,0.676666666666667,0.15,0.05,21.9833333333333,22.4166666666667,17.9,19.9244333333333
15,2018-08-01 10:58:00,2018-08-01 10:59:00,14.9121166666667,9.14398333333333,623.06,0.08,0.4,0.107666666666667,0.093,0.344166666666667,15.6255,44.8376666666667,-0.343333333333333,-0.04,7.3,43.71,0.611666666666667,0.15,0.05,20.7833333333333,21.3166666666667,16.9,21.2100166666667
16,2018-08-01 11:00:00,2018-08-01 11:01:00,16.00105,9.0107,623.276666666667,0.0798333333333333,0.398166666666667,0.091,0.0743333333333333,0.298666666666667,15.6183333333333,44.8205,-0.4,-0.0426666666666667,7.31,41.7233333333333,0.586666666666667,0.15,0.05,19.75,20.3,16.1666666666667,22.75925
17,2018-08-01 11:02:00,2018-08-01 11:03:00,16.9800166666667,8.86258333333333,624.688333333333,0.0776666666666667,0.3895,0.0871666666666667,0.0706666666666667,0.301166666666667,15.6125,44.7968333333333,-0.4,-0.05,7.293,35.0233333333333,0.488333333333333,0.15,0.05,18.85,19.4166666666667,15.6666666666667,24.15185
18,2018-08-01 11:04:00,2018-08-01 11:05:00,18.0146666666667,8.63413333333333,627.208333333333,0.0806666666666667,0.3995,0.116666666666667,0.101666666666667,0.363666666666667,15.667,44.956,-0.5,-0.0563333333333333,7.28,24.1183333333333,0.336666666666667,0.15,0.05,18.05,18.6666666666667,15.2,25.6242166666667
19,2018-08-01 11:06:00,2018-08-01 11:07:00,19.02795,8.52791666666667,630.15,0.0826666666666667,0.406333333333333,0.113666666666667,0.0981666666666667,0.625333333333333,15.7673333333333,45.2426666666667,-0.5,-0.06,7.26433333333333,10.4583333333333,0.145,0.16,0.0516666666666667,17.3333333333333,17.9166666666667,14.8833333333333,27.0657333333333
20,2018-08-01 11:08:00,2018-08-01 11:09:00,20.0203333333333,8.44843333333333,632.458333333333,0.0985,0.473333333333333,0.127833333333333,0.113,1.92083333333333,15.9928333333333,45.8898333333333,-0.588333333333333,-0.0628333333333333,7.26,2.28666666666667,0.0316666666666667,0.168333333333333,0.06,16.7833333333333,17.2666666666667,14.65,28.4775
21,2018-08-01 11:10:00,2018-08-01 11:11:00,21.0331833333333,8.3043,637.816666666667,0.0971666666666667,0.47,0.131333333333333,0.117666666666667,2.63133333333333,16.2248333333333,46.553,-0.6,-0.07,7.22583333333333,-23.2033333333333,-0.326666666666667,0.18,0.06,16.2333333333333,16.7333333333333,14.4333333333333,29.9187166666667
22,2018-08-01 11:12:00,2018-08-01 11:13:00,21.9857333333333,8.25011666666667,638.186666666667,0.105166666666667,0.501,0.143,0.128833333333333,2.74,16.2526666666667,46.6355,-0.6,-0.07,7.22,-24.6033333333333,-0.345,0.18,0.06,15.8333333333333,16.2,14.25,31.2737833333333
23,2018-08-01 11:14:00,2018-08-01 11:15:00,23.0225,8.18245,640.056666666667,0.114166666666667,0.535,0.1355,0.1205,2.35516666666667,16.3383333333333,46.88,-0.6,-0.0723333333333333,7.21,-27.0483333333333,-0.378333333333333,0.18,0.06,15.4166666666667,15.7833333333333,14.1666666666667,32.74875
