"Depth_Target","DateTime_Start","DateTime_End","Depthm","TempC","SpConduScm","ChlorophyllRFU","ChlorophyllugL","BGAPCRFU","BGAPCugL","TurbidityFNU","fDOMRFU","fDOMQSU","ODOsat","ODOmgL","pH","NITRATE_UM","NITRATE_MG","ABS_254","ABS_350","T_INT","T_SPEC","T_LAMP","Presspsia"
0,2018-11-02 13:23:00,2018-11-02 13:24:00,0.13085,10.83765,556.856666666667,0.1895,0.841333333333333,0.242166666666667,0.233333333333333,1.24516666666667,15.0405,43.1591666666667,78.14,8.6335,7.82366666666667,16.578,0.23,0.13,0.036,18.92,20.6,18.52,0.186033333333333
1,2018-11-02 13:25:00,2018-11-02 13:26:00,0.957716666666667,10.7288666666667,556.808333333333,0.440833333333333,1.85716666666667,0.295,0.288166666666667,0.856333333333333,15.3275,43.9845,76.4583333333333,8.47116666666667,7.79,16.424,0.23,0.13,0.04,18.8,20.26,17.96,1.36186666666667
2,2018-11-02 13:27:00,2018-11-02 13:28:00,1.91786666666667,10.58805,557.273333333333,0.391,1.65366666666667,0.285666666666667,0.2785,0.792,15.6398333333333,44.8805,74.6266666666667,8.2955,7.76,16.234,0.23,0.13,0.04,18.3,19.64,17.42,2.72736666666667
3,2018-11-02 13:29:00,2018-11-02 13:30:00,3.0078,10.5410666666667,557.47,0.306333333333333,1.31116666666667,0.270666666666667,0.261666666666667,0.773666666666667,15.7918333333333,45.3138333333333,72.3083333333333,8.04633333333333,7.73,16.1,0.23,0.13,0.04,17.86,19.02,17.08,4.27743333333333
4,2018-11-02 13:31:00,2018-11-02 13:32:00,4.00088333333333,10.4907833333333,558.015,0.307166666666667,1.31433333333333,0.282833333333333,0.275166666666667,0.846666666666667,15.8143333333333,45.379,71.6016666666667,7.97633333333333,7.72,16.032,0.222,0.132,0.04,17.48,18.5,16.8,5.68946666666667
5,2018-11-02 13:33:00,2018-11-02 13:34:00,5.00865,10.4832,558.051666666667,0.306166666666667,1.30816666666667,0.267333333333333,0.258833333333333,1.10933333333333,15.812,45.37,71,7.91,7.71,16.002,0.22,0.132,0.04,17.14,18.02,16.6,7.12281666666667
6,2018-11-02 13:35:00,2018-11-02 13:36:00,5.92965,10.46675,557.843333333333,0.329,1.40016666666667,0.2835,0.277333333333333,1.14833333333333,15.8115,45.3718333333333,71.4316666666667,7.962,7.71966666666667,16.05,0.224,0.132,0.04,16.88,17.62,16.4,8.43261666666667
7,2018-11-02 13:37:00,2018-11-02 13:38:00,6.97703333333333,10.4623166666667,557.436666666667,0.2795,1.20433333333333,0.2655,0.2575,0.770666666666667,15.8261666666667,45.4115,71.8583333333333,8.01016666666667,7.72,16.056,0.226,0.132,0.04,16.66,17.22,16.32,9.922
8,2018-11-02 13:39:00,2018-11-02 13:40:00,7.95843333333333,10.4487,557.456666666667,0.2685,1.156,0.235666666666667,0.225333333333333,0.778,15.8373333333333,45.4441666666667,71.6733333333333,7.99,7.72,16.09,0.228,0.138,0.04,16.44,16.9,16.2,11.3179666666667
9,2018-11-02 13:41:00,2018-11-02 13:42:00,8.91728333333333,10.44455,557.373333333333,0.292166666666667,1.25333333333333,0.239333333333333,0.229333333333333,0.8505,15.8188333333333,45.3903333333333,71.69,7.9975,7.72,16.096,0.226,0.134,0.04,16.28,16.64,16.2,12.6814833333333
10,2018-11-02 13:43:00,2018-11-02 13:44:00,9.85033333333333,10.4420833333333,557.218333333333,0.309833333333333,1.322,0.2715,0.262666666666667,0.762833333333333,15.823,45.4035,71.9366666666667,8.0235,7.72,16.094,0.23,0.136,0.04,16.16,16.4,16.2,14.0084833333333
11,2018-11-02 13:45:00,2018-11-02 13:46:00,10.96135,10.4364666666667,556.878333333333,0.329333333333333,1.402,0.281833333333333,0.2735,0.827166666666667,15.7943333333333,45.3205,73.0383333333333,8.15,7.73,16.182,0.23,0.14,0.04,16.04,16.18,16.18,15.58855
12,2018-11-02 13:47:00,2018-11-02 13:48:00,11.9149666666667,10.43245,556.54,0.3755,1.58933333333333,0.352666666666667,0.348,1.13616666666667,15.7778333333333,45.275,73.9416666666667,8.249,7.74366666666667,16.22,0.23,0.132,0.04,15.9,16,16.1,16.9445833333333
13,2018-11-02 13:49:00,2018-11-02 13:50:00,12.94915,10.4285333333333,556.455,0.378666666666667,1.6015,0.264,0.254333333333333,0.882833333333333,15.7765,45.268,74.265,8.28583333333333,7.75,16.274,0.23,0.136,0.04,15.84,15.84,16.1,18.4155166666667
14,2018-11-02 13:51:00,2018-11-02 13:52:00,13.9428333333333,10.42675,556.51,0.382,1.617,0.342333333333333,0.336833333333333,1.01333333333333,15.7786666666667,45.2763333333333,74.215,8.28066666666667,7.75,16.284,0.23,0.134,0.036,15.8,15.7,16.1,19.8285666666667
15,2018-11-02 13:53:00,2018-11-02 13:54:00,14.7734333333333,10.42975,556.501666666667,0.427333333333333,1.80016666666667,0.3695,0.3665,0.767166666666667,15.778,45.2748333333333,74.2,8.28,7.75,16.274,0.23,0.134,0.036,15.72,15.6,16.1,21.0099166666667
16,2018-11-02 13:55:00,2018-11-02 13:56:00,15.9662333333333,10.4271833333333,556.453333333333,0.394333333333333,1.66533333333333,0.282666666666667,0.276166666666667,0.871,15.7778333333333,45.2701666666667,74.2,8.28,7.74583333333333,16.26,0.23,0.134,0.034,15.6,15.4,16.1,22.7062666666667
17,2018-11-02 13:57:00,2018-11-02 13:58:00,16.9488833333333,10.4279,556.536666666667,0.365166666666667,1.54766666666667,0.2875,0.279833333333333,1.00433333333333,15.7851666666667,45.2948333333333,74.3,8.29,7.75,16.264,0.23,0.132,0.034,15.6,15.34,16.1,24.1039166666667
18,2018-11-02 13:59:00,2018-11-02 14:00:00,17.9502166666667,10.4232,556.593333333333,0.412833333333333,1.74033333333333,0.310166666666667,0.303833333333333,0.772333333333333,15.774,45.2621666666667,74.32,8.29283333333333,7.75,16.276,0.23,0.13,0.03,15.6,15.22,16.1,25.5279666666667
19,2018-11-02 14:01:00,2018-11-02 14:02:00,18.96795,10.4200333333333,556.485,0.3885,1.64166666666667,0.325333333333333,0.32,0.934666666666667,15.7805,45.2823333333333,74.27,8.287,7.748,16.296,0.23,0.13,0.032,15.52,15.2,16.1,26.97535
20,2018-11-02 14:03:00,2018-11-02 14:04:00,19.9084333333333,10.4203166666667,556.52,0.364833333333333,1.54366666666667,0.267833333333333,0.259833333333333,0.853333333333333,15.7845,45.2918333333333,74.3,8.291,7.75,16.272,0.23,0.132,0.03,15.5,15.1,16.1,28.3128666666667
21,2018-11-02 14:05:00,2018-11-02 14:06:00,20.9314833333333,10.4196666666667,556.585,0.416666666666667,1.75733333333333,0.272,0.263666666666667,2.39183333333333,15.7785,45.2746666666667,74.3983333333333,8.3,7.75,16.288,0.23,0.13,0.03,15.4,15.1,16.1,29.7679
22,2018-11-02 14:07:00,2018-11-02 14:08:00,21.9207,10.4198833333333,556.596666666667,0.362333333333333,1.53383333333333,0.289333333333333,0.282333333333333,0.751,15.7856666666667,45.2955,74.3133333333333,8.2925,7.75,16.314,0.23,0.13,0.03,15.4,15,16.1,31.1749833333333
23,2018-11-02 14:09:00,2018-11-02 14:10:00,23.03885,10.4196,556.561666666667,0.381333333333333,1.6105,0.2285,0.218666666666667,0.739166666666667,15.7921666666667,45.3155,74.2183333333333,8.282,7.75,16.296,0.23,0.13,0.03,15.4,14.94,16.1,32.7651833333333
