"Depth_Target","DateTime_Start","DateTime_End","Depthm","TempC","SpConduScm","ChlorophyllRFU","ChlorophyllugL","BGAPCRFU","BGAPCugL","TurbidityFNU","fDOMRFU","fDOMQSU","ODOsat","ODOmgL","pH","NITRATE_UM","NITRATE_MG","ABS_254","ABS_350","T_INT","T_SPEC","T_LAMP","Presspsia"
0,2018-09-04 10:56:00,2018-09-04 10:57:00,0.0642166666666667,23.4916,504.616666666667,0.273333333333333,1.17833333333333,0.355333333333333,0.351166666666667,1.95933333333333,11.402,32.7333333333333,97.4666666666667,8.27116666666667,8.5955,7.526,0.108,0.11,0.02,33.34,32.4,31,0.0911166666666667
1,2018-09-04 10:58:00,2018-09-04 10:59:00,1.11126666666667,23.263,504.186666666667,0.486666666666667,2.03933333333333,0.548166666666667,0.551833333333333,1.932,11.7431666666667,33.7103333333333,97.615,8.32133333333333,8.59,7.562,0.11,0.11,0.02,33.58,32.88,30.54,1.57686666666667
2,2018-09-04 11:00:00,2018-09-04 11:01:00,2.02785,23.1280166666667,503.861666666667,0.526666666666667,2.1985,0.605,0.611666666666667,1.834,12.0675,34.6378333333333,97.1833333333333,8.30416666666667,8.58683333333333,7.528,0.11,0.11,0.02,32.6,32.18,30.02,2.8775
3,2018-09-04 11:02:00,2018-09-04 11:03:00,2.96526666666667,23.0673833333333,503.896666666667,0.4885,2.047,0.619333333333333,0.6265,1.82816666666667,12.269,35.2188333333333,95.3433333333333,8.15916666666667,8.58,7.498,0.106,0.11,0.02,31.84,31.48,29.56,4.20783333333333
4,2018-09-04 11:04:00,2018-09-04 11:05:00,3.99725,23.0323,504.1,0.406333333333333,1.71483333333333,0.546666666666667,0.5495,1.72533333333333,12.3478333333333,35.4423333333333,93.395,7.99416666666667,8.56733333333333,7.474,0.102,0.112,0.02,31.18,30.9,29.22,5.67203333333333
5,2018-09-04 11:06:00,2018-09-04 11:07:00,5.02821666666667,22.9656166666667,504.738333333333,0.3635,1.54283333333333,0.4745,0.475333333333333,1.4715,12.2276666666667,35.0978333333333,91.445,7.83916666666667,8.55,7.334,0.1,0.11,0.018,30.7,30.36,28.94,7.1354
6,2018-09-04 11:08:00,2018-09-04 11:09:00,5.97356666666667,22.8552666666667,505.951666666667,0.353666666666667,1.49816666666667,0.4525,0.451833333333333,1.37266666666667,11.6661666666667,33.49,91,7.8195,8.55,7.066,0.1,0.11,0.012,30.24,29.92,28.78,8.4771
7,2018-09-04 11:10:00,2018-09-04 11:11:00,6.9728,22.78315,506.521666666667,0.365333333333333,1.54966666666667,0.434166666666667,0.4325,1.2395,11.4361666666667,32.8296666666667,90.8083333333333,7.81083333333333,8.55,6.998,0.1,0.11,0.01,29.9,29.52,28.6,9.89525
8,2018-09-04 11:12:00,2018-09-04 11:13:00,7.971,22.7123,507.333333333333,0.315166666666667,1.349,0.3655,0.361,1.1,11.5108333333333,33.044,88.565,7.62816666666667,8.53,6.956,0.1,0.108,0.01,29.6,29.16,28.4,11.3121833333333
9,2018-09-04 11:14:00,2018-09-04 11:15:00,8.9405,21.9950333333333,516.301666666667,0.179,0.7975,0.1585,0.145666666666667,0.6665,12.3781666666667,35.5295,70.44,6.15083333333333,8.38,7.088,0.1,0.1,0.01,29.34,28.86,28.22,12.6902666666667
10,2018-09-04 11:16:00,2018-09-04 11:17:00,9.94118333333333,18.9430333333333,555.426666666667,0.125,0.581166666666667,0.0631666666666667,0.0453333333333333,0.7005,13.8138333333333,39.6456666666667,20.0366666666667,1.85716666666667,7.74466666666667,8.29833333333333,0.118333333333333,0.103333333333333,0.01,28.9666666666667,28.45,27.35,14.1198333333333
11,2018-09-04 11:18:00,2018-09-04 11:19:00,10.9811333333333,15.0306,595.786666666667,0.1195,0.556833333333333,0.102,0.0866666666666667,0.802833333333333,14.7716666666667,42.3898333333333,1.73166666666667,0.173666666666667,7.477,7.05166666666667,0.101666666666667,0.11,0.02,28.1166666666667,27.7333333333333,25.6166666666667,15.6079
12,2018-09-04 11:20:00,2018-09-04 11:21:00,11.9616166666667,12.7030833333333,613.728333333333,0.100833333333333,0.482666666666667,0.100166666666667,0.0848333333333333,0.592,15.452,44.3393333333333,0.731666666666667,0.0771666666666667,7.4205,9.78333333333333,0.14,0.11,0.02,26.7666666666667,26.5833333333333,23.5,17.0070833333333
