"Depth_Target","DateTime_Start","DateTime_End","Depthm","TempC","SpConduScm","ChlorophyllRFU","ChlorophyllugL","BGAPCRFU","BGAPCugL","TurbidityFNU","fDOMRFU","fDOMQSU","ODOsat","ODOmgL","pH","NITRATE_UM","NITRATE_MG","ABS_254","ABS_350","T_INT","T_SPEC","T_LAMP","Presspsia"
0,2019-03-01 11:38:00,2019-03-01 11:39:00,0.330516666666667,0.423633333333333,633.645,3.10583333333333,12.6005,0.612166666666667,0.618833333333333,0.5265,16.8666666666667,48.3931666666667,85.3683333333333,12.3073333333333,8.1355,80.7383333333333,1.12833333333333,0.161666666666667,0.0616666666666667,7.16666666666667,8.2,7.93333333333333,0.470266666666667
1,2019-03-01 11:40:00,2019-03-01 11:41:00,1.09503333333333,0.4136,620.1,3.93983333333333,15.9643333333333,0.635333333333333,0.643166666666667,0.4815,16.9546666666667,48.6431666666667,84.775,12.2273333333333,8.09216666666667,79.6933333333333,1.11833333333333,0.16,0.06,6.88333333333333,7.91666666666667,7.55,1.55771666666667
2,2019-03-01 11:42:00,2019-03-01 11:43:00,2.08265,0.621866666666667,611.693333333333,3.95416666666667,16.0225,0.602333333333333,0.6085,0.401833333333333,16.6268333333333,47.707,80.965,11.6106666666667,8.03,79.4966666666667,1.11,0.16,0.06,6.6,7.6,7.21666666666667,2.96241666666667
3,2019-03-01 11:44:00,2019-03-01 11:45:00,3.01298333333333,0.627483333333333,612.031666666667,4.091,16.5746666666667,0.612666666666667,0.619,0.404,16.6371666666667,47.7366666666667,80.8383333333333,11.5916666666667,8.03,79.095,1.11,0.158333333333333,0.055,6.38333333333333,7.23333333333333,6.95,4.28578333333333
4,2019-03-01 11:46:00,2019-03-01 11:47:00,4.00863333333333,0.674666666666667,609.305,2.975,12.0746666666667,0.481333333333333,0.482833333333333,0.358833333333333,16.417,47.107,79.5883333333333,11.3956666666667,8.02,79.0183333333333,1.11,0.158333333333333,0.05,6.2,6.98333333333333,6.8,5.70205
5,2019-03-01 11:48:00,2019-03-01 11:49:00,4.96818333333333,0.680516666666667,608.728333333333,2.213,9.00316666666667,0.392166666666667,0.389,0.333833333333333,16.3516666666667,46.9165,79.2983333333333,11.3485,8.02,78.9566666666667,1.10833333333333,0.15,0.05,6.1,6.78333333333333,6.66666666666667,7.06705
6,2019-03-01 11:50:00,2019-03-01 11:51:00,6.0107,0.679266666666667,608.405,2.224,9.04666666666667,0.459333333333333,0.4595,0.366166666666667,16.3133333333333,46.8053333333333,79.1683333333333,11.3315,8.02,78.9566666666667,1.10666666666667,0.15,0.05,5.93333333333333,6.56666666666667,6.6,8.55005
7,2019-03-01 11:52:00,2019-03-01 11:53:00,7.02905,0.671066666666667,608.563333333333,1.43716666666667,5.87066666666667,0.325333333333333,0.319166666666667,0.350333333333333,16.3371666666667,46.8761666666667,79,11.3128333333333,8.02,79.0583333333333,1.10833333333333,0.153333333333333,0.0516666666666667,5.9,6.36666666666667,6.6,9.99863333333333
8,2019-03-01 11:54:00,2019-03-01 11:55:00,8.04093333333333,0.667683333333333,609.455,1.268,5.18733333333333,0.289833333333333,0.282333333333333,0.338666666666667,16.3446666666667,46.8968333333333,79.3,11.3561666666667,8.02383333333333,79.41,1.11333333333333,0.15,0.05,5.8,6.2,6.5,11.4379666666667
9,2019-03-01 11:56:00,2019-03-01 11:57:00,8.92,0.698316666666667,609.541666666667,0.9325,3.83666666666667,0.254666666666667,0.246333333333333,0.316166666666667,16.4418333333333,47.1741666666667,78,11.1581666666667,7.99316666666667,80.9466666666667,1.13166666666667,0.15,0.05,5.8,6.1,6.5,12.6888
10,2019-03-01 11:58:00,2019-03-01 11:59:00,9.82936666666667,0.73965,610.311666666667,0.721833333333333,2.98866666666667,0.238333333333333,0.2285,0.363333333333333,16.4303333333333,47.1421666666667,76.6783333333333,10.959,7.97,83.8966666666667,1.175,0.15,0.05,5.7,5.91666666666667,6.5,13.9820833333333
11,2019-03-01 12:00:00,2019-03-01 12:01:00,10.9484666666667,0.77425,611.028333333333,0.782333333333333,3.2285,0.234666666666667,0.225333333333333,0.3515,16.477,47.2766666666667,76.4833333333333,10.9238333333333,7.97,84.8166666666667,1.18833333333333,0.15,0.05,5.7,5.88333333333333,6.5,15.5741
12,2019-03-01 12:02:00,2019-03-01 12:03:00,11.9666833333333,0.834416666666667,613.321666666667,0.530166666666667,2.2145,0.224,0.214166666666667,0.336,16.5376666666667,47.4476666666667,73.7166666666667,10.5078333333333,7.92,91.185,1.27833333333333,0.15,0.05,5.61666666666667,5.8,6.58333333333333,17.02275
13,2019-03-01 12:04:00,2019-03-01 12:05:00,13.0122,0.909683333333333,615.91,0.499333333333333,2.09066666666667,0.199666666666667,0.1885,0.311666666666667,16.5438333333333,47.4685,70.3916666666667,10.0116666666667,7.87216666666667,90.46,1.26666666666667,0.15,0.05,5.6,5.75,6.6,18.5100166666667
14,2019-03-01 12:06:00,2019-03-01 12:07:00,13.9222166666667,1.0113,617.621666666667,0.275,1.18366666666667,0.176,0.1635,0.3325,16.5698333333333,47.5401666666667,66.5,9.43216666666667,7.83733333333333,90.6516666666667,1.27166666666667,0.15,0.05,5.63333333333333,5.7,6.61666666666667,19.8047166666667
15,2019-03-01 12:08:00,2019-03-01 12:09:00,14.7945333333333,1.06648333333333,624.945,0.240166666666667,1.04716666666667,0.176166666666667,0.164,0.399333333333333,16.7481666666667,48.0565,61.4233333333333,8.701,7.75033333333333,94.5833333333333,1.32833333333333,0.15,0.05,5.68333333333333,5.65,6.7,21.0457166666667
16,2019-03-01 12:10:00,2019-03-01 12:11:00,15.9502166666667,1.12603333333333,630.438333333333,0.175,0.783333333333333,0.1755,0.162166666666667,0.467166666666667,16.8453333333333,48.332,56.1316666666667,7.935,7.7,97.2833333333333,1.36333333333333,0.15,0.05,5.7,5.6,6.8,22.6900166666667
17,2019-03-01 12:12:00,2019-03-01 12:13:00,16.9718833333333,1.33233333333333,632.126666666667,0.282666666666667,1.21566666666667,0.225833333333333,0.2145,0.527666666666667,17.1808333333333,49.2943333333333,50.5066666666667,7.1,7.64166666666667,89.1216666666667,1.25,0.15,0.05,5.78333333333333,5.6,6.88333333333333,24.1435666666667
18,2019-03-01 12:14:00,2019-03-01 12:15:00,17.9235166666667,1.35513333333333,642.101666666667,0.250333333333333,1.08666666666667,0.181833333333333,0.1695,0.5095,17.4028333333333,49.9298333333333,46.4716666666667,6.52983333333333,7.60966666666667,105.135,1.47333333333333,0.15,0.05,5.8,5.6,6.93333333333333,25.4974666666667
19,2019-03-01 12:16:00,2019-03-01 12:17:00,18.9690333333333,1.29831666666667,676.8,0.118,0.553,0.163666666666667,0.15,0.5205,17.4885,50.1761666666667,42.5333333333333,5.98416666666667,7.56766666666667,135.381666666667,1.89666666666667,0.15,0.05,5.8,5.65,7.06666666666667,26.9853666666667
20,2019-03-01 12:18:00,2019-03-01 12:19:00,19.9524666666667,1.37631666666667,698.018333333333,0.096,0.4645,0.146666666666667,0.1325,0.487,17.4921666666667,50.1861666666667,33.9133333333333,4.76033333333333,7.5105,173.228333333333,2.42666666666667,0.14,0.05,5.9,5.68333333333333,7.1,28.38455
21,2019-03-01 12:20:00,2019-03-01 12:21:00,20.9870166666667,1.4375,720.023333333333,0.097,0.4695,0.161166666666667,0.148166666666667,0.532666666666667,17.6856666666667,50.7428333333333,30.93,4.3345,7.48983333333333,184.11,2.58,0.14,0.05,5.9,5.7,7.11666666666667,29.8569
22,2019-03-01 12:22:00,2019-03-01 12:23:00,21.9356333333333,1.56046666666667,743.823333333333,0.0871666666666667,0.4255,0.156833333333333,0.143166666666667,0.461,17.737,50.8883333333333,19.8916666666667,2.777,7.4235,184.8,2.58666666666667,0.14,0.05,5.91666666666667,5.71666666666667,7.2,31.2069
