"Depth_Target","DateTime_Start","DateTime_End","Depthm","TempC","SpConduScm","ChlorophyllRFU","ChlorophyllugL","BGAPCRFU","BGAPCugL","TurbidityFNU","fDOMRFU","fDOMQSU","ODOsat","ODOmgL","pH","NITRATE_UM","NITRATE_MG","ABS_254","ABS_350","T_INT","T_SPEC","T_LAMP","Presspsia"
12,2018-08-08 10:58:00,2018-08-08 10:59:00,12.0326333333333,10.96445,620.828333333333,0.0838333333333333,0.414333333333333,0.129666666666667,0.1145,0.464,15.5686666666667,44.6741666666667,0.0266666666666667,0.004,7.375,46.74,0.654,0.11,0.02,24.62,24.36,20.92,17.1116833333333
13,2018-08-08 11:00:00,2018-08-08 11:01:00,13.0073333333333,10.0046,623.308333333333,0.0833333333333333,0.410833333333333,0.122,0.105833333333333,0.380666666666667,15.6073333333333,44.7856666666667,-0.105,-0.0133333333333333,7.362,42.192,0.59,0.11,0.02,23.24,23.2,19.32,18.49935
14,2018-08-08 11:02:00,2018-08-08 11:03:00,13.99335,9.52501666666667,623.726666666667,0.073,0.368,0.115,0.0998333333333333,0.358833333333333,15.6521666666667,44.9106666666667,-0.231666666666667,-0.03,7.358,40.876,0.574,0.11,0.02,21.94,22.02,17.92,19.9026166666667
15,2018-08-08 11:04:00,2018-08-08 11:05:00,14.8931333333333,9.10715,625.208333333333,0.0875,0.4275,0.129,0.1145,0.35,15.6471666666667,44.9015,-0.3,-0.03,7.35,36.036,0.506,0.11,0.02,20.76,20.96,16.92,21.1831833333333
16,2018-08-08 11:06:00,2018-08-08 11:07:00,16.05315,8.82078333333333,628.225,0.0925,0.448333333333333,0.111166666666667,0.0958333333333333,0.393166666666667,15.685,45.007,-0.3,-0.04,7.32416666666667,23.42,0.326,0.12,0.02,19.72,20,16.12,22.8336833333333
17,2018-08-08 11:08:00,2018-08-08 11:09:00,17.0386,8.59771666666667,631.646666666667,0.0896666666666667,0.437833333333333,0.123333333333333,0.108833333333333,1.134,15.8256666666667,45.4088333333333,-0.381666666666667,-0.04,7.31,7.86666666666667,0.113333333333333,0.121666666666667,0.025,18.7666666666667,19.0833333333333,15.5,24.2359666666667
18,2018-08-08 11:10:00,2018-08-08 11:11:00,18.0083666666667,8.45658333333333,635.078333333333,0.106,0.505166666666667,0.133833333333333,0.118666666666667,4.73666666666667,16.0433333333333,46.0316666666667,-0.4,-0.05,7.31,1.49833333333333,0.0216666666666667,0.13,0.03,17.9333333333333,18.2833333333333,15.0333333333333,25.6156
19,2018-08-08 11:12:00,2018-08-08 11:13:00,19.0823,8.37335,637.915,0.109833333333333,0.516333333333333,0.130833333333333,0.117,3.32616666666667,16.2325,46.5758333333333,-0.4,-0.05,7.28,-15.995,-0.223333333333333,0.14,0.03,17.2166666666667,17.6,14.7333333333333,27.1434666666667
20,2018-08-08 11:14:00,2018-08-08 11:15:00,20.0118833333333,8.29795,636.626666666667,0.0973333333333333,0.469166666666667,0.1295,0.115166666666667,2.18233333333333,16.3005,46.7723333333333,-0.5,-0.06,7.29,-10.8183333333333,-0.153333333333333,0.14,0.03,16.6333333333333,16.9833333333333,14.45,28.4658166666667
21,2018-08-08 11:16:00,2018-08-08 11:17:00,21.0290333333333,8.26391666666667,639.428333333333,0.107166666666667,0.508666666666667,0.1265,0.111333333333333,2.53183333333333,16.3591666666667,46.9405,-0.5,-0.06,7.27,-20.7,-0.291666666666667,0.14,0.03,16.1166666666667,16.4333333333333,14.25,29.9129166666667
22,2018-08-08 11:18:00,2018-08-08 11:19:00,21.9899833333333,8.18445,646.021666666667,0.109666666666667,0.5175,0.131666666666667,0.117333333333333,2.4105,16.5098333333333,47.3708333333333,-0.5,-0.06,7.23016666666667,-43.1333333333333,-0.766666666666667,0.368333333333333,0.225,15.6666666666667,15.9333333333333,14.15,31.2802833333333
