"Depth_Target","DateTime_Start","DateTime_End","Depthm","TempC","SpConduScm","ChlorophyllRFU","ChlorophyllugL","BGAPCRFU","BGAPCugL","TurbidityFNU","fDOMRFU","fDOMQSU","ODOsat","ODOmgL","pH","NITRATE_UM","NITRATE_MG","ABS_254","ABS_350","T_INT","T_SPEC","T_LAMP","Presspsia"
0,2018-06-05 10:38:00,2018-06-05 10:39:00,0.154283333333333,20.6746,544.44,0.341666666666667,1.45383333333333,3.05716666666667,3.17233333333333,11.5096666666667,13.1946666666667,37.8696666666667,123.435,11.0568333333333,8.84,42.058,0.59,0.128,0.02,28.68,28,28.06,0.219033333333333
1,2018-06-05 10:40:00,2018-06-05 10:41:00,1.00943333333333,20.5215833333333,544.303333333333,0.379666666666667,1.607,2.78666666666667,2.8905,8.59233333333333,13.4601666666667,38.6298333333333,123.81,11.1256666666667,8.85216666666667,42.0216666666667,0.59,0.121666666666667,0.02,28.4333333333333,27.8833333333333,27.4166666666667,1.43321666666667
2,2018-06-05 10:42:00,2018-06-05 10:43:00,2.03181666666667,20.4454333333333,544.726666666667,0.3505,1.4905,2.725,2.8255,8.05233333333333,13.5611666666667,38.9216666666667,121.083333333333,10.8963333333333,8.85,41.925,0.59,0.123333333333333,0.02,27.9166666666667,27.4833333333333,26.9,2.88501666666667
3,2018-06-05 10:44:00,2018-06-05 10:45:00,3.0179,20.3314,545.636666666667,0.3185,1.35966666666667,1.80266666666667,1.8635,5.19816666666667,13.6508333333333,39.1766666666667,117.006666666667,10.553,8.83,42.1333333333333,0.59,0.121666666666667,0.02,27.4666666666667,27.0833333333333,26.5666666666667,4.28506666666667
4,2018-06-05 10:46:00,2018-06-05 10:47:00,4.01778333333333,20.1033333333333,546.54,0.285666666666667,1.228,0.9825,1.00533333333333,3.331,13.768,39.5148333333333,113.37,10.2698333333333,8.81,42.4816666666667,0.595,0.12,0.02,27.15,26.7,26.2166666666667,5.70521666666667
5,2018-06-05 10:48:00,2018-06-05 10:49:00,5.02698333333333,16.5881666666667,556.521666666667,0.18,0.803,0.167666666666667,0.154833333333333,0.746,13.9883333333333,40.1438333333333,84.5616666666667,8.2305,8.46433333333333,50.275,0.703333333333333,0.12,0.02,26.8,26.3333333333333,25.2666666666667,7.14315
6,2018-06-05 10:50:00,2018-06-05 10:51:00,6.0219,14.53245,560.138333333333,0.163166666666667,0.732333333333333,0.106,0.0903333333333333,0.372666666666667,14.2975,41.0315,73.1533333333333,7.439,8.281,53.155,0.741666666666667,0.118333333333333,0.02,26.1333333333333,25.8833333333333,23.8166666666667,8.55963333333333
7,2018-06-05 10:52:00,2018-06-05 10:53:00,7.04108333333333,13.9373666666667,561.231666666667,0.148666666666667,0.675,0.120833333333333,0.106166666666667,0.3725,14.3825,41.2725,70.515,7.26583333333333,8.24,53.7516666666667,0.75,0.12,0.02,25.15,25.05,22.4833333333333,10.0091166666667
8,2018-06-05 10:54:00,2018-06-05 10:55:00,8.06386666666667,11.6234666666667,564.196666666667,0.139,0.639166666666667,0.111166666666667,0.0955,0.2685,14.623,41.9643333333333,60.8533333333333,6.60316666666667,8.06716666666667,56.5783333333333,0.79,0.118333333333333,0.02,24.15,24.1666666666667,21.1,11.4664166666667
9,2018-06-05 10:56:00,2018-06-05 10:57:00,9.06708333333333,10.68745,565.835,0.147333333333333,0.672,0.1315,0.116333333333333,0.273833333333333,14.6703333333333,42.0976666666667,56.375,6.25133333333333,7.98,57.9683333333333,0.81,0.12,0.02,23.0333333333333,23.15,19.6666666666667,12.8942166666667
10,2018-06-05 10:58:00,2018-06-05 10:59:00,10.0368833333333,9.87303333333333,567.956666666667,0.130333333333333,0.602,0.115166666666667,0.1005,0.307166666666667,14.6251666666667,41.9706666666667,54.6716666666667,6.18266666666667,7.93,59.425,0.831666666666667,0.12,0.03,21.85,22.1333333333333,18.4,14.2745333333333
