"Depth_Target","DateTime_Start","DateTime_End","Depthm","TempC","SpConduScm","ChlorophyllRFU","ChlorophyllugL","BGAPCRFU","BGAPCugL","TurbidityFNU","fDOMRFU","fDOMQSU","ODOsat","ODOmgL","pH","NITRATE_UM","NITRATE_MG","ABS_254","ABS_350","T_INT","T_SPEC","T_LAMP","Presspsia"
1,2018-01-11 12:04:00,2018-01-11 12:05:00,0.925483333333333,1.01485,591.013333333333,3.64866666666667,14.7911666666667,0.860833333333333,0.878333333333333,0.788166666666667,12.9133333333333,37.0616666666667,94.0166666666667,13.3348333333333,8.272,34.595,0.483333333333333,0.12,0.04,12.2666666666667,13.7333333333333,12.75,1.31643333333333
2,2018-01-11 12:06:00,2018-01-11 12:07:00,1.93491666666667,0.85745,584.563333333333,4.47266666666667,18.1155,0.934333333333333,0.955666666666667,0.713,13.1171666666667,37.651,94.5933333333333,13.4765,8.322,34.58,0.481666666666667,0.12,0.04,11.3333333333333,12.6833333333333,11.25,2.75245
3,2018-01-11 12:39:00,2018-01-11 12:40:00,2.98895,0.796833333333333,584.833333333333,3.48983333333333,14.1471666666667,0.816166666666667,0.831833333333333,0.9865,13.217,37.9326666666667,94.1933333333333,13.4418333333333,8.29,34.365,0.48,0.14,0.0583333333333333,6.65,6.61666666666667,7.38333333333333,4.2517
4,2018-01-11 12:08:00,2018-01-11 12:09:00,3.9653,0.8773,583.331666666667,4.4355,17.9633333333333,0.999166666666667,1.02283333333333,1.14883333333333,13.1888333333333,37.854,94.705,13.4885,8.34083333333333,34.5866666666667,0.481666666666667,0.12,0.04,10.4333333333333,11.7166666666667,9.96666666666667,5.64053333333333
6,2018-01-11 12:10:00,2018-01-11 12:11:00,5.92753333333333,0.8245,584.111666666667,4.2605,17.258,0.93,0.950666666666667,1.102,13.1921666666667,37.864,94.6583333333333,13.4976666666667,8.34,34.5983333333333,0.483333333333333,0.125,0.04,9.66666666666667,10.85,8.98333333333333,8.43165
8,2018-01-11 12:12:00,2018-01-11 12:13:00,7.98198333333333,0.822033333333333,586.005,4.84366666666667,19.6105,1.07683333333333,1.10516666666667,0.839333333333333,13.2233333333333,37.953,95.8,13.6615,8.34183333333333,34.6683333333333,0.488333333333333,0.13,0.04,9.03333333333333,10.0833333333333,8.26666666666667,11.3541333333333
10,2018-01-11 12:14:00,2018-01-11 12:15:00,9.98491666666667,0.811683333333333,586.515,4.35866666666667,17.6581666666667,1.07116666666667,1.09833333333333,0.7575,13.2675,38.0786666666667,94.995,13.5523333333333,8.32,34.684,0.49,0.13,0.04,8.46,9.46,7.76,14.20335
12,2018-01-11 12:16:00,2018-01-11 12:17:00,11.9915833333333,0.92135,583.726666666667,2.86983333333333,11.6485,0.757833333333333,0.770666666666667,0.648166666666667,13.2941666666667,38.1556666666667,92.975,13.2221666666667,8.27716666666667,34.422,0.48,0.13,0.04,8.04,8.9,7.4,17.0578
14,2018-01-11 12:18:00,2018-01-11 12:19:00,13.9716,1.0512,580.855,2.48533333333333,10.1003333333333,0.686333333333333,0.697166666666667,0.594666666666667,13.3015,38.1785,90.1816666666667,12.7788333333333,8.237,33.822,0.47,0.13,0.04,7.7,8.46,7.2,19.8747333333333
16,2018-01-11 12:20:00,2018-01-11 12:21:00,15.9909166666667,1.2286,578.343333333333,1.66566666666667,6.7915,0.5505,0.555,0.419166666666667,13.288,38.1355,87.3516666666667,12.3171666666667,8.19783333333333,33.594,0.47,0.126,0.04,7.4,8.08,7.1,22.7475
17,2018-01-11 12:22:00,2018-01-11 12:23:00,16.9991666666667,1.36451666666667,579.215,2.23566666666667,9.09316666666667,0.472,0.472666666666667,0.7765,13.2848333333333,38.1301666666667,86.0233333333333,12.0855,8.17,34.276,0.48,0.122,0.04,7.2,7.82,7.12,24.182
18,2018-01-11 12:24:00,2018-01-11 12:25:00,17.9802666666667,1.52706666666667,581.07,1.431,5.84916666666667,0.4865,0.487666666666667,0.531333333333333,13.2505,38.0296666666667,83.2983333333333,11.6496666666667,8.1,35.25,0.493333333333333,0.12,0.04,7.1,7.56666666666667,7.2,25.5778333333333
19,2018-01-11 12:26:00,2018-01-11 12:27:00,18.9847166666667,1.65595,584.65,1.3475,5.51066666666667,0.406166666666667,0.403833333333333,0.592333333333333,13.2848333333333,38.1283333333333,79.045,11.0151666666667,8.03183333333333,41.0933333333333,0.575,0.13,0.04,6.93333333333333,7.35,7.28333333333333,27.0069333333333
20,2018-01-11 12:28:00,2018-01-11 12:29:00,19.9851833333333,1.7785,599.668333333333,1.228,5.02983333333333,0.392333333333333,0.390666666666667,0.755333333333333,13.4148333333333,38.502,72.93,10.1283333333333,7.91683333333333,45.0266666666667,0.631666666666667,0.13,0.0466666666666667,6.9,7.2,7.4,28.43065
21,2018-01-11 12:30:00,2018-01-11 12:31:00,20.9941666666667,2.1484,610.705,1.18366666666667,4.8505,0.392166666666667,0.3895,1.1105,13.6358333333333,39.1341666666667,56.8116666666667,7.81083333333333,7.70233333333333,39.055,0.546666666666667,0.136666666666667,0.05,6.88333333333333,7.1,7.58333333333333,29.86645
22,2018-01-11 12:32:00,2018-01-11 12:33:00,21.9810333333333,2.1691,628.536666666667,0.949166666666667,3.903,0.365833333333333,0.362166666666667,1.143,13.875,39.8198333333333,54.4866666666667,7.48783333333333,7.68266666666667,81.255,1.14,0.131666666666667,0.05,6.9,7,7.68333333333333,31.2707666666667
23,2018-01-11 12:34:00,2018-01-11 12:35:00,22.9908833333333,2.17591666666667,663.916666666667,1.30766666666667,5.349,0.468,0.468833333333333,1.1025,13.952,40.0413333333333,58.595,8.048,7.65533333333333,129.396666666667,1.81333333333333,0.13,0.05,6.9,6.9,7.8,32.7078833333333
