"Depth_Target","DateTime_Start","DateTime_End","Depthm","TempC","SpConduScm","ChlorophyllRFU","ChlorophyllugL","BGAPCRFU","BGAPCugL","TurbidityFNU","fDOMRFU","fDOMQSU","ODOsat","ODOmgL","pH","NITRATE_UM","NITRATE_MG","ABS_254","ABS_350","T_INT","T_SPEC","T_LAMP","Presspsia"
0,2018-09-29 11:32:00,2018-09-29 11:33:00,0.1677,18.16395,528.58,0.465166666666667,1.954,0.942666666666667,0.964833333333333,3.40716666666667,13.2065,37.9033333333333,97.7883333333333,9.21366666666667,8.55,9.15333333333333,0.13,0.13,0.03,19.25,20.4666666666667,20.1666666666667,0.238183333333333
1,2018-09-29 11:34:00,2018-09-29 11:35:00,1.06591666666667,18.1811833333333,529.018333333333,0.433,1.82283333333333,1.10883333333333,1.1395,3.31033333333333,13.2003333333333,37.8881666666667,96.485,9.08666666666667,8.55,8.995,0.13,0.13,0.03,19.9,20.9,21.4333333333333,1.51418333333333
2,2018-09-29 11:36:00,2018-09-29 11:37:00,2.07758333333333,18.1814666666667,529.091666666667,0.433166666666667,1.82166666666667,1.06466666666667,1.09183333333333,3.0525,13.1823333333333,37.8366666666667,96.5683333333333,9.09583333333333,8.547,8.85833333333333,0.12,0.13,0.03,20.4833333333333,21.1666666666667,22.2166666666667,2.95123333333333
3,2018-09-29 11:38:00,2018-09-29 11:39:00,3.01668333333333,18.1784833333333,529.455,0.415666666666667,1.75166666666667,1.01716666666667,1.04183333333333,2.9545,13.2533333333333,38.0383333333333,95.5566666666667,9.00183333333333,8.53,8.79666666666667,0.12,0.13,0.03,21,21.3666666666667,22.8,4.2852
4,2018-09-29 11:40:00,2018-09-29 11:41:00,3.99345,18.1760166666667,529.543333333333,0.45,1.88683333333333,1.06466666666667,1.09183333333333,2.9765,13.256,38.047,95.26,8.97233333333333,8.52716666666667,8.74333333333333,0.12,0.13,0.03,21.3666666666667,21.45,23.1333333333333,5.67258333333333
5,2018-09-29 11:42:00,2018-09-29 11:43:00,5.01246666666667,18.1739166666667,530.328333333333,0.452833333333333,1.90033333333333,0.983166666666667,1.00766666666667,2.68383333333333,13.3341666666667,38.27,93.835,8.841,8.51,8.765,0.12,0.13,0.03,21.75,21.6,23.3333333333333,7.1201
6,2018-09-29 11:44:00,2018-09-29 11:45:00,5.9351,18.1700333333333,530.515,0.426666666666667,1.797,0.994166666666667,1.01733333333333,2.738,13.3396666666667,38.2861666666667,93.8766666666667,8.84166666666667,8.51,8.74166666666667,0.12,0.13,0.03,21.95,21.7,23.4833333333333,8.43095
7,2018-09-29 11:46:00,2018-09-29 11:47:00,7.0258,18.1701833333333,530.528333333333,0.4605,1.93266666666667,1.05483333333333,1.0815,2.801,13.3351666666667,38.2725,93.93,8.849,8.51,8.72,0.12,0.13,0.03,22.1833333333333,21.8,23.6,9.98035
8,2018-09-29 11:48:00,2018-09-29 11:49:00,7.95998333333333,18.1708333333333,530.531666666667,0.4945,2.07066666666667,1.035,1.06066666666667,2.853,13.3576666666667,38.3363333333333,93.4466666666667,8.80183333333333,8.5,8.7,0.12,0.128333333333333,0.03,22.4,21.8,23.6,11.30715
9,2018-09-29 11:50:00,2018-09-29 11:51:00,8.91276666666667,18.15945,530.321666666667,0.419333333333333,1.767,0.908666666666667,0.9285,2.6995,13.3723333333333,38.3786666666667,92.6,8.722,8.49266666666667,8.61333333333333,0.12,0.128333333333333,0.03,22.5833333333333,21.9,23.65,12.66105
10,2018-09-29 11:52:00,2018-09-29 11:53:00,9.95021666666667,18.17365,530.176666666667,0.393166666666667,1.66116666666667,0.869333333333333,0.8875,2.437,13.364,38.3555,92.6233333333333,8.7285,8.4985,8.59,0.12,0.128333333333333,0.0283333333333333,22.6833333333333,21.9,23.7,14.1346833333333
11,2018-09-29 11:54:00,2018-09-29 11:55:00,10.9230333333333,18.1524833333333,530.47,0.377,1.59516666666667,0.733,0.7445,2.161,13.3978333333333,38.4521666666667,92.1666666666667,8.686,8.49,8.54166666666667,0.12,0.123333333333333,0.025,22.8,21.9666666666667,23.7,15.51665
12,2018-09-29 11:56:00,2018-09-29 11:57:00,11.8875,14.4881833333333,611.791666666667,0.136,0.625333333333333,0.140833333333333,0.1265,3.1895,15.4256666666667,44.2636666666667,9.77333333333333,0.989666666666667,7.5255,5.59666666666667,0.0783333333333333,0.128333333333333,0.0283333333333333,22.8666666666667,22,23.1333333333333,16.8977833333333
13,2018-09-29 11:58:00,2018-09-29 11:59:00,12.95885,11.8603833333333,636.29,0.127,0.5885,0.112666666666667,0.0976666666666667,0.777666666666667,16.477,47.2791666666667,1.855,0.200333333333333,7.38383333333333,-27.9783333333333,-0.391666666666667,0.13,0.02,22.4333333333333,21.7166666666667,21.6166666666667,18.4271333333333
14,2018-09-29 12:00:00,2018-09-29 12:01:00,13.93555,10.3105333333333,642.848333333333,0.0983333333333333,0.471333333333333,0.109,0.0931666666666667,0.5295,16.9018333333333,48.4935,1.04833333333333,0.1195,7.34366666666667,-39.7533333333333,-0.556666666666667,0.14,0.0283333333333333,21.6,21.0666666666667,20.0833333333333,19.8193333333333
15,2018-09-29 12:02:00,2018-09-29 12:03:00,14.8494666666667,9.6386,645.706666666667,0.108833333333333,0.513833333333333,0.120166666666667,0.105666666666667,0.641333333333333,17.0555,48.9353333333333,0.731666666666667,0.0838333333333333,7.3235,-48.01,-0.671666666666667,0.15,0.03,20.55,20.25,18.6,21.1204
16,2018-09-29 12:04:00,2018-09-29 12:05:00,15.8943,9.44171666666667,647.238333333333,0.103666666666667,0.495833333333333,0.1145,0.0986666666666667,0.739166666666667,17.107,49.0826666666667,0.531666666666667,0.06,7.32,-52.2216666666667,-0.731666666666667,0.15,0.03,19.6333333333333,19.4666666666667,17.5166666666667,22.6068
17,2018-09-29 12:06:00,2018-09-29 12:07:00,16.9223166666667,9.31378333333333,648.306666666667,0.118833333333333,0.555,0.117666666666667,0.102833333333333,0.739666666666667,17.1428333333333,49.1868333333333,0.476666666666667,0.0558333333333333,7.31,-56.4833333333333,-0.79,0.15,0.03,18.7833333333333,18.7333333333333,16.7166666666667,24.0693166666667
18,2018-09-29 12:08:00,2018-09-29 12:09:00,17.9357666666667,9.13833333333333,652.886666666667,0.112333333333333,0.525666666666667,0.112166666666667,0.0966666666666667,0.850666666666667,17.2301666666667,49.4363333333333,0.386666666666667,0.045,7.28,-73.095,-1.025,0.16,0.03,18.0833333333333,18.0833333333333,16.1,25.5112
