"Depth_Target","DateTime_Start","DateTime_End","Depthm","TempC","SpConduScm","ChlorophyllRFU","ChlorophyllugL","BGAPCRFU","BGAPCugL","TurbidityFNU","fDOMRFU","fDOMQSU","ODOsat","ODOmgL","pH","NITRATE_UM","NITRATE_MG","ABS_254","ABS_350","T_INT","T_SPEC","T_LAMP","Presspsia"
0,2018-07-11 10:43:00,2018-07-11 10:44:00,0.0892333333333333,26.7755833333333,535.653333333333,0.575333333333333,2.39666666666667,0.359833333333333,0.355666666666667,3.42966666666667,10.4011666666667,29.8623333333333,161.958333333333,12.9393333333333,8.884,10.228,0.14,0.13,0.03,31.64,31.12,31.44,0.1266
1,2018-07-11 10:45:00,2018-07-11 10:46:00,0.9866,26.5470333333333,535.201666666667,1.96633333333333,8.00716666666667,0.6745,0.685166666666667,3.62916666666667,10.717,30.7678333333333,164.83,13.2245,8.89,10.15,0.14,0.14,0.04,32.1,31.6,31.8,1.39878333333333
2,2018-07-11 10:47:00,2018-07-11 10:48:00,1.98583333333333,26.4026333333333,535.5,2.16966666666667,8.82366666666667,0.705166666666667,0.715666666666667,3.9175,10.8981666666667,31.2875,161.971666666667,13.028,8.879,9.99,0.14,0.14,0.04,32.06,31.46,31.88,2.81561666666667
3,2018-07-11 10:49:00,2018-07-11 10:50:00,3.01465,26.2457666666667,536.681666666667,1.59083333333333,6.4905,0.761166666666667,0.774666666666667,3.67133333333333,11.0923333333333,31.8425,154.151666666667,12.4358333333333,8.85,9.75,0.14,0.134,0.034,31.9,31.28,31.8,4.27461666666667
4,2018-07-11 10:51:00,2018-07-11 10:52:00,3.99588333333333,26.1318333333333,538.788333333333,1.33933333333333,5.4765,0.732,0.744333333333333,3.6995,11.4108333333333,32.7566666666667,144.136666666667,11.6503333333333,8.80533333333333,9.542,0.13,0.13,0.03,31.8,31.14,31.72,5.6659
5,2018-07-11 10:53:00,2018-07-11 10:54:00,5.01601666666667,25.1101166666667,554.021666666667,1.249,5.11066666666667,0.5315,0.534833333333333,3.319,12.1921666666667,34.9983333333333,95.315,7.84966666666667,8.547,9.688,0.138,0.128,0.03,31.72,30.96,31.42,7.1144
6,2018-07-11 10:55:00,2018-07-11 10:56:00,5.98431666666667,21.8102,592.411666666667,0.469833333333333,1.96966666666667,0.183166666666667,0.1705,1.77033333333333,14.0058333333333,40.195,27.5983333333333,2.41783333333333,7.9105,32.626,0.456,0.118,0.02,31.4,30.72,30.44,8.49463333333333
7,2018-07-11 10:57:00,2018-07-11 10:58:00,7.00486666666667,19.7102,598.931666666667,0.3985,1.68266666666667,0.144166666666667,0.130333333333333,1.36066666666667,14.3146666666667,41.081,15.8416666666667,1.445,7.75,40.014,0.562,0.11,0.02,30.74,30.14,29,9.94783333333333
8,2018-07-11 10:59:00,2018-07-11 11:00:00,8.04243333333333,17.5177,604.918333333333,0.274333333333333,1.1825,0.1155,0.100833333333333,1.20666666666667,14.6198333333333,41.9538333333333,7.91,0.756833333333333,7.61383333333333,48.2783333333333,0.676666666666667,0.13,0.0516666666666667,29.7333333333333,29.3,27.1833333333333,11.4263
9,2018-07-11 11:01:00,2018-07-11 11:02:00,9.02151666666667,15.47935,610.291666666667,0.2495,1.08,0.124166666666667,0.11,0.923666666666667,14.8923333333333,42.7363333333333,5.23,0.5215,7.52516666666667,61.5966666666667,0.865,0.125,0.05,28.6166666666667,28.35,25.4666666666667,12.8217833333333
